,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.01,0.86,1.13,2.30,1.52,1.14,0.80,1.12
DCC_joint,,1.01,,0.18,2.43,4.77,2.83,2.26,1.74,0.33
DCC_bivariate_loop,,0.86,0.18,,2.26,4.44,2.66,2.11,1.61,0.46
SW_cross_validated,,1.13,2.43,2.26,,0.95,0.44,0.11,0.16,2.33
SW_15,,2.30,4.77,4.44,0.95,,0.37,0.70,0.92,3.89
SW_30,,1.52,2.83,2.66,0.44,0.37,,0.30,0.52,2.68
SW_60,,1.14,2.26,2.11,0.11,0.70,0.30,,0.24,2.22
SW_120,,0.80,1.74,1.61,0.16,0.92,0.52,0.24,,1.78
sFC,,1.12,0.33,0.46,2.33,3.89,2.68,2.22,1.78,
