,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.58,0.37,0.35,0.23,0.42,0.07,0.26,8.49
DCC_joint,,0.58,,0.31,0.91,1.15,0.22,0.58,0.29,17.81
DCC_bivariate_loop,,0.37,0.31,,0.73,0.86,0.08,0.34,0.07,17.08
SW_cross_validated,,0.35,0.91,0.73,,0.21,0.77,0.44,0.60,6.52
SW_15,,0.23,1.15,0.86,0.21,,0.90,0.36,0.57,13.46
SW_30,,0.42,0.22,0.08,0.77,0.90,,0.39,0.12,15.67
SW_60,,0.07,0.58,0.34,0.44,0.36,0.39,,0.21,10.71
SW_120,,0.26,0.29,0.07,0.60,0.57,0.12,0.21,,9.86
sFC,,8.49,17.81,17.08,6.52,13.46,15.67,10.71,9.86,
