,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-1.33,3.72,-0.60,-1.73,-2.01,5.43,4.46
DCC_bivariate_loop,,,-1.33,,5.16,0.37,-0.97,-1.11,7.00,6.58
SW_cross_validated,,,3.72,5.16,,-3.75,-4.53,-5.20,1.55,-0.08
SW_15,,,-0.60,0.37,-3.75,,-1.06,-1.13,5.25,4.25
SW_30,,,-1.73,-0.97,-4.53,-1.06,,0.09,5.91,5.04
SW_60,,,-2.01,-1.11,-5.20,-1.13,0.09,,6.78,6.09
SW_120,,,5.43,7.00,1.55,5.25,5.91,6.78,,-1.86
sFC,,,4.46,6.58,-0.08,4.25,5.04,6.09,-1.86,
