,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.78,-3.36,2.49,1.91,1.01,1.25,2.22,-1.76
DCC_joint,,-3.78,,0.94,6.82,9.08,7.03,6.06,8.43,2.00
DCC_bivariate_loop,,-3.36,0.94,,6.41,8.36,6.39,5.56,7.83,1.49
SW_cross_validated,,2.49,6.82,6.41,,-1.15,-1.93,-1.43,-0.69,-4.41
SW_15,,1.91,9.08,8.36,-1.15,,-1.13,-0.53,0.55,-4.47
SW_30,,1.01,7.03,6.39,-1.93,-1.13,,0.41,1.55,-3.33
SW_60,,1.25,6.06,5.56,-1.43,-0.53,0.41,,0.95,-3.30
SW_120,,2.22,8.43,7.83,-0.69,0.55,1.55,0.95,,-4.61
sFC,,-1.76,2.00,1.49,-4.41,-4.47,-3.33,-3.30,-4.61,
