,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,1.,1.,1.,1.,0.0000
DCC_joint,nan,1.2861,-,1.,1.,0.6833,1.,1.,1.,0.0000
DCC_bivariate_loop,nan,0.8337,-0.6988,-,1.,1.,1.,1.,1.,0.0000
SW_cross_validated,nan,-0.781,-2.0237,-1.6383,-,1.,1.,1.,1.,0.0000
SW_15,nan,-0.5062,-2.5774,-1.925,0.4699,-,1.,1.,1.,0.0000
SW_30,nan,0.9355,-0.4823,0.1799,1.7149,2.0104,-,1.,1.,0.0000
SW_60,nan,0.1673,-1.2972,-0.7609,0.9913,0.8036,-0.8787,-,1.,0.0000
SW_120,nan,0.5851,-0.6378,-0.1474,1.3329,1.2741,-0.2735,0.4758,-,0.0000
sFC,nan,-18.9855,-39.8233,-38.1981,-14.5769,-30.0909,-35.0379,-23.9414,-22.0524,-
