,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.40,0.18,1.47,1.98,1.50,1.62,1.29,0.07
DCC_joint,,0.40,,0.55,3.32,6.64,5.07,4.29,2.60,0.76
DCC_bivariate_loop,,0.18,0.55,,3.03,6.50,4.80,3.99,2.34,0.42
SW_cross_validated,,1.47,3.32,3.03,,0.59,0.23,0.09,0.11,2.00
SW_15,,1.98,6.64,6.50,0.59,,1.64,0.64,0.61,3.17
SW_30,,1.50,5.07,4.80,0.23,1.64,,0.44,0.05,2.35
SW_60,,1.62,4.29,3.99,0.09,0.64,0.44,,0.20,2.37
SW_120,,1.29,2.60,2.34,0.11,0.61,0.05,0.20,,1.65
sFC,,0.07,0.76,0.42,2.00,3.17,2.35,2.37,1.65,
