,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.59,1.66,0.27,0.78,0.90,2.43,1.99
DCC_bivariate_loop,,,0.59,,2.31,0.16,0.43,0.50,3.13,2.94
SW_cross_validated,,,1.66,2.31,,1.68,2.03,2.33,0.69,0.04
SW_15,,,0.27,0.16,1.68,,0.47,0.51,2.35,1.90
SW_30,,,0.78,0.43,2.03,0.47,,0.04,2.64,2.25
SW_60,,,0.90,0.50,2.33,0.51,0.04,,3.03,2.72
SW_120,,,2.43,3.13,0.69,2.35,2.64,3.03,,0.83
sFC,,,1.99,2.94,0.04,1.90,2.25,2.72,0.83,
