,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0017,0.0000,0.0000,0.0000,0.0012,1.
DCC_joint,nan,-1.8108,-,1.,0.0386,0.0000,0.0000,0.0002,0.0115,1.
DCC_bivariate_loop,nan,-2.3634,-0.8047,-,0.5678,0.0000,0.0000,0.0017,0.0673,1.
SW_cross_validated,nan,-5.3221,-3.8908,-2.6652,-,0.0000,0.0000,0.1359,1.,0.0428
SW_15,nan,-18.5695,-18.137,-15.7176,-14.1469,-,0.0001,0.0000,0.0000,0.0000
SW_30,nan,-12.2048,-11.3481,-9.4735,-7.4535,6.5495,-,0.3812,0.0928,0.0000
SW_60,nan,-7.4917,-6.4231,-5.321,-3.3241,8.4772,2.8518,-,1.,0.0002
SW_120,nan,-5.4707,-4.4352,-3.6408,-1.8253,8.431,3.4962,0.9203,-,0.0124
sFC,nan,-1.8968,-0.0803,0.7398,3.8439,18.1763,11.3502,6.3931,4.3995,-
