,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.3013e-02,1.0508e-08,5.3071e-07,4.8449e-10,4.3211e-13,3.2355e-11,2.2099e-01,7.4677e-02
DCC_joint,,8.3013e-02,,9.3662e-13,3.5474e-12,1.1344e-14,4.0784e-20,1.8873e-16,2.2134e-01,8.4933e-01
DCC_bivariate_loop,,1.0508e-08,9.3662e-13,,4.9311e-15,7.9584e-02,3.0762e-07,1.0942e-03,5.0389e-12,8.0255e-13
SW_cross_validated,,5.3071e-07,3.5474e-12,4.9311e-15,,1.2862e-16,4.8042e-21,4.4261e-18,6.2071e-11,2.5314e-12
SW_15,,4.8449e-10,1.1344e-14,7.9584e-02,1.2862e-16,,5.9779e-06,5.1584e-02,7.8744e-14,9.4831e-15
SW_30,,4.3211e-13,4.0784e-20,3.0762e-07,4.8042e-21,5.9779e-06,,4.0036e-04,1.3623e-18,2.8650e-20
SW_60,,3.2355e-11,1.8873e-16,1.0942e-03,4.4261e-18,5.1584e-02,4.0036e-04,,1.7980e-15,1.5278e-16
SW_120,,2.2099e-01,2.2134e-01,5.0389e-12,6.2071e-11,7.8744e-14,1.3623e-18,1.7980e-15,,1.7201e-01
sFC,,7.4677e-02,8.4933e-01,8.0255e-13,2.5314e-12,9.4831e-15,2.8650e-20,1.5278e-16,1.7201e-01,
