,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.50,-1.18,1.01,9.14,6.55,4.18,2.12,-2.14
DCC_joint,,-2.50,,1.24,3.45,10.53,8.40,6.27,3.96,0.24
DCC_bivariate_loop,,-1.18,1.24,,2.12,9.62,7.20,5.01,2.93,-0.95
SW_cross_validated,,1.01,3.45,2.12,,8.53,5.72,3.28,1.38,-3.05
SW_15,,9.14,10.53,9.62,8.53,,-4.08,-6.07,-6.30,-10.14
SW_30,,6.55,8.40,7.20,5.72,-4.08,,-2.49,-3.17,-7.89
SW_60,,4.18,6.27,5.01,3.28,-6.07,-2.49,,-1.16,-5.80
SW_120,,2.12,3.96,2.93,1.38,-6.30,-3.17,-1.16,,-3.66
sFC,,-2.14,0.24,-0.95,-3.05,-10.14,-7.89,-5.80,-3.66,
