,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.12,0.53,0.45,4.09,2.93,1.87,0.95,0.96
DCC_joint,,1.12,,0.55,1.55,4.71,3.76,2.80,1.77,0.11
DCC_bivariate_loop,,0.53,0.55,,0.95,4.30,3.22,2.24,1.31,0.43
SW_cross_validated,,0.45,1.55,0.95,,3.82,2.56,1.47,0.62,1.36
SW_15,,4.09,4.71,4.30,3.82,,1.82,2.71,2.82,4.54
SW_30,,2.93,3.76,3.22,2.56,1.82,,1.11,1.42,3.53
SW_60,,1.87,2.80,2.24,1.47,2.71,1.11,,0.52,2.59
SW_120,,0.95,1.77,1.31,0.62,2.82,1.42,0.52,,1.64
sFC,,0.96,0.11,0.43,1.36,4.54,3.53,2.59,1.64,
