,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,42.85,0.68,4.26,-4.63,-7.50,-5.02,0.20,69.84
DCC_joint,,42.85,,-51.14,-47.61,-49.58,-56.20,-55.29,-56.70,12.04
DCC_bivariate_loop,,0.68,-51.14,,4.74,-6.36,-10.32,-7.34,-0.78,107.71
SW_cross_validated,,4.26,-47.61,4.74,,-10.19,-14.63,-11.87,-6.37,102.40
SW_15,,-4.63,-49.58,-6.36,-10.19,,-2.66,0.13,6.43,82.93
SW_30,,-7.50,-56.20,-10.32,-14.63,-2.66,,3.19,11.02,102.58
SW_60,,-5.02,-55.29,-7.34,-11.87,0.13,3.19,,7.74,107.13
SW_120,,0.20,-56.70,-0.78,-6.37,6.43,11.02,7.74,,157.58
sFC,,69.84,12.04,107.71,102.40,82.93,102.58,107.13,157.58,
