,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,26.85,6.47,5.51,3.55,2.23,6.48,22.97,31.72
DCC_joint,,26.85,,21.06,0.15,29.31,28.94,24.65,5.13,1.46
DCC_bivariate_loop,,6.47,21.06,,3.95,3.82,4.92,0.56,16.87,25.90
SW_cross_validated,,5.51,0.15,3.95,,4.76,5.03,4.08,0.65,0.31
SW_15,,3.55,29.31,3.82,4.76,,1.43,3.64,24.32,38.74
SW_30,,2.23,28.94,4.92,5.03,1.43,,4.85,24.29,36.74
SW_60,,6.48,24.65,0.56,4.08,3.64,4.85,,19.83,32.24
SW_120,,22.97,5.13,16.87,0.65,24.32,24.29,19.83,,8.40
sFC,,31.72,1.46,25.90,0.31,38.74,36.74,32.24,8.40,
