,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.0821,0.0000,0.0000,0.0000,0.0000,0.0000,0.2193,0.0738
DCC_joint,,0.0821,,0.0000,0.0000,0.0000,0.0000,0.0000,0.2213,0.8493
DCC_bivariate_loop,,0.0000,0.0000,,0.0000,0.0796,0.0000,0.0011,0.0000,0.0000
SW_cross_validated,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,,0.0000,0.0000,0.0796,0.0000,,0.0000,0.0516,0.0000,0.0000
SW_30,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0004,0.0000,0.0000
SW_60,,0.0000,0.0000,0.0011,0.0000,0.0516,0.0004,,0.0000,0.0000
SW_120,,0.2193,0.2213,0.0000,0.0000,0.0000,0.0000,0.0000,,0.1720
sFC,,0.0738,0.8493,0.0000,0.0000,0.0000,0.0000,0.0000,0.1720,
