,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.81,1.06,2.38,8.30,5.46,3.35,2.45,0.85
DCC_joint,,0.81,,0.36,1.74,8.11,5.08,2.87,1.98,0.04
DCC_bivariate_loop,,1.06,0.36,,1.19,7.03,4.24,2.38,1.63,0.33
SW_cross_validated,,2.38,1.74,1.19,,6.33,3.33,1.49,0.82,1.72
SW_15,,8.30,8.11,7.03,6.33,,2.93,3.79,3.77,8.13
SW_30,,5.46,5.08,4.24,3.33,2.93,,1.28,1.56,5.08
SW_60,,3.35,2.87,2.38,1.49,3.79,1.28,,0.41,2.86
SW_120,,2.45,1.98,1.63,0.82,3.77,1.56,0.41,,1.97
sFC,,0.85,0.04,0.33,1.72,8.13,5.08,2.86,1.97,
