,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.6695e-22,2.3764e-08,5.1392e-10,1.0492e-08,7.4310e-05,4.4059e-03,9.9364e-09,4.8620e-24
DCC_joint,,4.6695e-22,,1.7837e-20,6.7930e-18,1.6644e-22,4.4169e-22,1.1266e-21,2.6304e-22,2.7677e-08
DCC_bivariate_loop,,2.3764e-08,1.7837e-20,,8.4410e-04,2.9000e-01,1.0166e-04,7.0301e-06,3.7634e-01,1.3073e-22
SW_cross_validated,,5.1392e-10,6.7930e-18,8.4410e-04,,4.4013e-05,1.3463e-07,2.6026e-08,6.5389e-05,1.3280e-19
SW_15,,1.0492e-08,1.6644e-22,2.9000e-01,4.4013e-05,,1.5040e-04,7.0981e-06,8.3512e-01,9.3698e-26
SW_30,,7.4310e-05,4.4169e-22,1.0166e-04,1.3463e-07,1.5040e-04,,1.1130e-01,1.1910e-04,1.6453e-24
SW_60,,4.4059e-03,1.1266e-21,7.0301e-06,2.6026e-08,7.0981e-06,1.1130e-01,,5.9906e-06,9.3434e-24
SW_120,,9.9364e-09,2.6304e-22,3.7634e-01,6.5389e-05,8.3512e-01,1.1910e-04,5.9906e-06,,2.0611e-25
sFC,,4.8620e-24,2.7677e-08,1.3073e-22,1.3280e-19,9.3698e-26,1.6453e-24,9.3434e-24,2.0611e-25,
