,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.81,2.36,5.33,18.58,12.21,7.49,5.47,1.90
DCC_joint,,1.81,,0.80,3.89,18.14,11.35,6.42,4.44,0.08
DCC_bivariate_loop,,2.36,0.80,,2.67,15.72,9.47,5.32,3.64,-0.74
SW_cross_validated,,5.33,3.89,2.67,,14.15,7.45,3.32,1.83,-3.84
SW_15,,18.58,18.14,15.72,14.15,,-6.55,-8.48,-8.43,-18.18
SW_30,,12.21,11.35,9.47,7.45,-6.55,,-2.85,-3.50,-11.35
SW_60,,7.49,6.42,5.32,3.32,-8.48,-2.85,,-0.92,-6.39
SW_120,,5.47,4.44,3.64,1.83,-8.43,-3.50,-0.92,,-4.40
sFC,,1.90,0.08,-0.74,-3.84,-18.18,-11.35,-6.39,-4.40,
