,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,19.21,0.31,1.91,2.07,3.36,2.25,0.09,31.36
DCC_joint,,19.21,,22.87,21.29,22.17,25.13,24.72,25.35,5.39
DCC_bivariate_loop,,0.31,22.87,,2.12,2.85,4.61,3.28,0.35,48.17
SW_cross_validated,,1.91,21.29,2.12,,4.56,6.54,5.31,2.85,45.79
SW_15,,2.07,22.17,2.85,4.56,,1.19,0.06,2.88,37.09
SW_30,,3.36,25.13,4.61,6.54,1.19,,1.43,4.93,45.88
SW_60,,2.25,24.72,3.28,5.31,0.06,1.43,,3.46,47.91
SW_120,,0.09,25.35,0.35,2.85,2.88,4.93,3.46,,70.47
sFC,,31.36,5.39,48.17,45.79,37.09,45.88,47.91,70.47,
