,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,45,65,55,55,31,21,95,21,35,71,99
1,95,81,45,41,33,99,99,39,71,97,47
2,61,87,91,27,41,25,95,65,89,67,93
3,91,73,45,53,35,99,21,55,97,93,53
4,79,95,63,31,43,27,93,41,33,71,55
5,75,39,61,45,39,99,99,47,57,99,83
6,77,99,45,23,45,29,25,57,53,95,65
7,79,53,39,43,25,99,97,37,57,31,95
8,79,91,51,53,39,33,29,53,69,83,79
9,99,73,79,33,35,33,27,37,77,99,99
