,0,1,2
381,0.65,0.35,
382,0.99,0.01,
383,0.76,0.24,0.00
384,0.37,0.40,0.23
385,1.00,0.00,
386,0.14,0.86,
387,0.16,0.43,0.41
388,0.38,0.58,0.04
389,1.00,,
390,0.72,0.16,0.12
391,0.16,0.20,0.64
392,0.62,0.38,0.00
393,0.85,0.14,0.01
394,1.00,,
395,1.00,,
396,0.76,0.24,0.00
397,0.92,0.08,
398,0.63,0.02,0.34
399,0.74,0.22,0.04
400,0.61,0.36,0.03
401,0.26,0.52,0.22
402,0.55,0.38,0.07
403,0.99,0.01,
404,0.26,0.74,
405,0.99,0.01,
406,1.00,,
407,0.94,0.06,0.00
408,1.00,,
409,0.50,0.05,0.44
410,1.00,,
411,1.00,,
412,0.33,0.26,0.42
413,0.87,0.13,0.00
414,0.92,0.08,
415,1.00,0.00,
416,0.84,0.15,
417,1.00,,
418,1.00,,
419,0.94,0.06,
420,1.00,,
421,0.75,0.25,
422,0.49,0.47,0.04
423,0.84,0.01,0.15
424,1.00,,
425,0.60,0.37,0.04
426,0.40,0.51,0.09
427,0.80,0.20,
428,0.53,0.47,
429,0.15,0.85,
430,0.76,0.24,
431,0.03,0.48,0.49
432,0.89,0.11,
433,1.00,,
434,0.36,0.48,0.16
435,1.00,,
436,1.00,,
437,0.35,0.61,0.04
438,0.51,0.49,
439,0.58,0.25,0.17
440,0.17,0.39,0.44
441,0.62,0.35,0.03
442,1.00,0.00,
443,1.00,,
444,0.35,0.05,0.59
445,0.08,0.72,0.19
446,0.47,0.33,0.20
447,0.64,0.20,0.17
448,0.84,0.16,
449,0.48,0.48,0.04
450,0.91,0.09,0.00
451,0.62,0.37,0.01
452,0.86,0.10,0.04
453,0.52,0.46,0.02
454,1.00,,
455,0.02,0.98,
456,0.99,0.01,0.00
457,0.91,0.08,0.00
458,0.35,0.52,0.14
459,1.00,,
460,1.00,,
461,0.46,0.51,0.03
462,0.10,0.90,
463,0.38,0.52,0.10
464,0.62,0.38,0.00
465,0.77,0.08,0.15
466,0.39,0.34,0.27
467,0.20,0.71,0.09
468,1.00,,
469,1.00,,
470,0.72,0.02,0.26
471,0.68,0.30,0.02
472,0.87,0.10,0.03
473,0.69,0.32,
474,0.03,0.76,0.21
475,0.17,0.55,0.27
476,0.96,0.04,
477,0.28,0.63,0.08
478,0.69,0.28,0.03
479,0.02,0.85,0.13
480,0.68,0.11,0.22
481,0.96,0.04,
482,0.22,0.57,0.21
483,0.64,0.33,0.03
484,0.05,0.89,0.06
485,0.92,0.02,0.06
486,0.17,0.34,0.49
487,0.99,0.01,
488,0.53,0.41,0.06
489,0.38,0.39,0.23
490,0.57,0.41,0.01
491,0.73,0.25,0.02
492,1.00,,
493,0.14,0.86,
494,0.41,0.25,0.34
495,0.81,0.19,
496,0.02,0.80,0.18
497,0.96,0.00,0.04
498,1.00,,
499,0.24,0.76,
500,1.00,,
501,1.00,,
502,0.03,0.97,
503,0.23,0.59,0.18
504,0.67,0.22,0.12
505,0.93,0.07,0.00
506,0.98,0.02,
507,0.24,0.44,0.32
508,1.00,,
509,0.02,0.18,0.80
510,0.60,0.36,0.03
511,0.28,0.71,0.00
512,0.89,0.10,0.00
513,0.99,0.01,0.00
514,0.99,0.01,
515,1.00,,
516,0.33,0.51,0.16
517,0.75,0.23,0.01
518,0.30,0.48,0.21
519,0.53,0.47,
520,0.65,0.34,0.01
521,0.97,0.03,0.00
522,0.67,0.07,0.26
523,0.11,0.47,0.41
524,0.32,0.62,0.07
525,0.92,0.08,0.01
526,0.72,0.22,0.05
527,0.29,0.37,0.34
528,0.89,0.11,
529,1.00,,
530,0.51,0.41,0.07
531,0.98,0.02,
532,1.00,,
533,0.02,0.98,
534,0.69,0.13,0.18
535,0.37,0.26,0.37
536,0.45,0.31,0.24
537,0.89,0.11,
538,0.95,0.04,0.01
539,0.96,0.04,
540,0.57,0.40,0.03
541,0.22,0.60,0.18
542,0.10,0.67,0.23
543,0.32,0.30,0.38
544,1.00,,
545,0.59,0.16,0.25
546,0.54,0.46,0.00
547,0.10,0.85,0.06
548,0.85,0.15,
549,0.41,0.54,0.05
550,0.59,0.39,0.02
551,0.98,0.02,
552,0.67,0.19,0.14
553,0.97,0.02,0.01
554,0.61,0.15,0.24
555,0.72,0.28,
556,0.88,0.11,0.01
557,0.49,0.26,0.25
558,0.99,0.01,
559,0.60,0.40,0.00
560,0.99,0.01,
561,0.95,0.05,
562,0.80,0.20,
563,0.64,0.28,0.09
564,0.03,0.97,
565,0.99,0.01,
566,0.72,0.28,
567,0.81,0.13,0.05
568,0.53,0.46,0.01
569,1.00,,
570,0.82,0.03,0.15
571,0.01,0.23,0.75
572,1.00,,
573,0.25,0.26,0.49
574,0.92,0.00,0.08
575,0.21,0.79,
576,0.95,0.05,
577,0.50,0.05,0.45
578,0.99,0.01,
579,0.98,0.01,0.01
580,1.00,,
581,0.88,0.12,
582,0.84,0.02,0.14
583,0.21,0.58,0.20
584,0.99,0.01,
585,1.00,,
586,0.79,0.20,0.01
587,1.00,,
588,0.95,0.05,
589,0.17,0.60,0.23
590,0.78,0.22,0.00
591,0.09,0.79,0.12
592,1.00,,
593,1.00,,
594,1.00,,
595,0.97,0.02,0.01
596,0.90,0.06,0.04
597,0.97,0.03,
598,0.85,0.15,
599,0.87,0.12,0.01
600,0.98,0.02,
601,0.51,0.46,0.04
602,0.59,0.34,0.07
603,0.53,0.44,0.03
604,1.00,,
605,0.97,0.03,
606,0.14,0.86,
607,0.53,0.33,0.14
608,0.94,0.06,
609,1.00,0.00,
610,0.90,0.09,0.01
611,0.82,0.17,0.00
612,0.57,0.40,0.02
613,0.33,0.49,0.18
614,0.61,0.38,0.01
615,0.70,0.30,
616,0.87,0.07,0.06
617,1.00,,
618,0.52,0.02,0.47
619,1.00,,
620,0.95,0.03,0.01
621,1.00,,
622,1.00,,
623,0.88,0.09,0.03
624,1.00,,
625,0.22,0.22,0.56
626,1.00,,
627,0.20,0.05,0.75
628,0.04,0.68,0.28
629,0.79,0.21,
630,1.00,0.00,
631,0.48,0.52,
632,1.00,,
633,1.00,,
634,0.39,0.61,
635,1.00,,
636,1.00,,
637,0.97,0.01,0.02
638,1.00,,
639,0.86,0.12,0.01
640,0.90,0.06,0.04
641,0.58,0.23,0.20
642,0.77,0.22,0.01
643,0.02,0.40,0.58
644,0.34,0.01,0.65
645,0.70,0.27,0.03
646,0.70,0.30,
647,1.00,,
648,0.88,0.08,0.04
649,1.00,,
650,0.36,0.63,0.01
651,1.00,0.00,
652,0.57,0.40,0.03
653,0.93,0.07,
654,0.90,0.10,0.00
655,0.58,0.36,0.07
656,0.99,0.01,
657,0.98,0.02,
658,1.00,,
659,0.98,0.02,
660,1.00,,
661,0.98,0.02,
662,0.60,0.02,0.37
663,0.44,0.44,0.12
664,1.00,,
665,0.02,0.59,0.40
666,0.99,0.00,0.01
667,0.15,0.85,
668,0.05,0.35,0.60
669,0.53,0.47,
670,0.92,0.08,
671,1.00,,
672,1.00,,
673,0.98,0.01,
674,1.00,,
675,1.00,,
676,0.86,0.13,0.01
677,0.99,0.01,
678,1.00,,
679,0.67,0.33,
680,1.00,,
681,0.66,0.34,
682,0.32,0.66,0.01
683,1.00,,
684,0.41,0.59,
685,1.00,0.00,
686,0.45,0.54,0.01
687,1.00,,
688,0.43,0.16,0.41
689,0.99,0.01,
690,0.19,0.81,
691,0.49,0.44,0.07
692,1.00,0.00,
693,0.99,0.00,0.01
694,1.00,,
695,1.00,0.00,
696,0.25,0.64,0.11
697,0.39,0.26,0.35
698,0.96,0.04,0.00
699,0.98,0.02,
700,1.00,,
701,0.32,0.68,
702,1.00,,
703,0.59,0.38,0.03
704,0.98,0.01,0.01
705,0.63,0.37,
706,0.32,0.22,0.47
707,0.86,0.10,0.04
708,0.97,0.03,
709,0.02,0.30,0.68
710,0.99,0.01,
711,0.42,0.58,
712,0.40,0.32,0.28
713,0.23,0.71,0.07
714,0.75,0.25,
715,0.99,0.01,
716,0.94,0.06,
717,0.83,0.16,0.00
718,0.89,0.01,0.11
719,1.00,0.00,
720,0.51,0.39,0.10
721,0.64,0.19,0.17
722,0.12,0.53,0.35
723,1.00,,
724,0.21,0.79,
725,0.66,0.05,0.29
726,1.00,,
727,0.79,0.14,0.07
728,0.97,0.03,
729,1.00,,
730,0.70,0.13,0.17
731,0.49,0.38,0.14
732,0.14,0.62,0.24
733,0.26,0.38,0.36
734,0.54,0.34,0.12
735,0.85,0.15,
736,0.52,0.28,0.20
737,0.02,0.69,0.29
738,0.37,0.17,0.46
739,0.89,0.12,
740,0.96,0.02,0.02
741,0.60,0.16,0.23
742,0.68,0.27,0.06
743,1.00,,
744,1.00,,
745,1.00,,
746,0.34,0.21,0.45
747,0.55,0.45,0.00
748,0.67,0.24,0.09
749,0.67,0.32,0.02
750,0.97,0.03,
751,1.00,,
752,0.41,0.52,0.07
753,0.67,0.03,0.30
754,0.98,0.02,
755,0.97,0.03,
756,0.09,0.23,0.68
757,0.82,0.17,0.01
758,1.00,,
759,1.00,,
760,0.69,0.17,0.15
761,1.00,,
762,1.00,,
763,0.97,0.00,0.02
764,1.00,,
765,0.34,0.25,0.42
766,0.60,0.30,0.10
767,0.03,0.53,0.44
768,0.84,0.16,0.00
769,0.48,0.01,0.51
770,0.79,0.20,0.00
771,1.00,,
772,0.13,0.14,0.72
773,0.67,0.33,0.00
774,0.48,0.32,0.20
775,1.00,,
776,0.15,0.85,
777,1.00,,
778,1.00,,
779,0.94,0.06,
780,0.76,0.24,
781,0.24,0.36,0.40
782,0.89,0.05,0.06
783,0.87,0.13,0.00
784,1.00,,
785,0.69,0.30,
786,0.38,0.58,0.03
787,0.28,0.15,0.57
788,0.52,0.10,0.39
789,1.00,,
790,0.82,0.18,0.00
791,0.60,0.40,
792,0.86,0.05,0.09
793,0.96,0.04,
794,0.91,0.07,0.02
795,1.00,,
796,0.17,0.83,
797,0.68,0.32,0.01
798,0.94,0.06,0.00
799,0.83,0.07,0.10
800,0.21,0.15,0.63
801,0.45,0.42,0.14
802,0.86,0.13,0.00
803,1.00,,
804,0.77,0.10,0.13
805,1.00,0.00,
806,0.72,0.23,0.05
807,0.92,0.08,
808,0.58,0.40,0.02
809,1.00,,
810,0.38,0.60,0.02
811,1.00,,
