,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,4.6152e-01,1.6828e-01,1.4298e-04,7.7647e-12,5.2950e-08,5.3078e-05,1.2566e-03,1.1746e-01
SVWP,4.6152e-01,,2.3684e-02,1.5380e-05,5.3868e-14,1.5270e-09,2.8567e-06,1.6607e-04,5.4279e-03
DCC_joint,1.6828e-01,2.3684e-02,,1.8005e-03,6.7159e-11,7.1156e-07,9.6477e-04,1.4539e-02,9.6187e-01
SW_cross_validated,1.4298e-04,1.5380e-05,1.8005e-03,,7.1581e-06,3.1960e-02,8.4424e-01,4.5586e-01,7.7581e-04
SW_15,7.7647e-12,5.3868e-14,6.7159e-11,7.1581e-06,,1.9982e-04,5.8182e-07,1.3757e-06,2.1380e-12
SW_30,5.2950e-08,1.5270e-09,7.1156e-07,3.1960e-02,1.9982e-04,,1.0174e-02,5.4064e-03,8.8896e-08
SW_60,5.3078e-05,2.8567e-06,9.6477e-04,8.4424e-01,5.8182e-07,1.0174e-02,,5.3198e-01,2.8652e-04
SW_120,1.2566e-03,1.6607e-04,1.4539e-02,4.5586e-01,1.3757e-06,5.4064e-03,5.3198e-01,,7.9824e-03
sFC,1.1746e-01,5.4279e-03,9.6187e-01,7.7581e-04,2.1380e-12,8.8896e-08,2.8652e-04,7.9824e-03,
