,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.0051,0.0000,0.0000,0.0019,0.0452,1.
SVWP,0.7524,-,0.8526,0.0006,0.0000,0.0000,0.0001,0.006,0.1954
DCC_joint,-1.4355,-2.4712,-,0.0648,0.0000,0.0000,0.0347,0.5234,1.
SW_cross_validated,-4.8013,-5.8489,-3.6577,-,0.0003,1.,1.,1.,0.0279
SW_15,-15.4604,-20.6838,-13.581,-6.2232,-,0.0072,0.0000,0.0000,0.0000
SW_30,-8.8891,-11.1966,-7.414,-2.3251,4.6484,-,0.3663,0.1946,0.0000
SW_60,-5.2599,-6.6853,-3.9377,0.1993,7.5228,2.8704,-,1.,0.0103
SW_120,-3.8191,-4.7328,-2.7036,0.7621,7.0636,3.161,0.6373,-,0.2874
sFC,-1.6443,-3.1592,0.0485,4.0356,16.6877,8.5819,4.4847,2.9826,-
