,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.50,-0.04,1.11,8.08,4.93,2.21,-0.04,-3.20
SVWP,-0.50,,0.44,1.47,9.31,5.85,2.85,0.43,-2.92
DCC_joint,-0.04,0.44,,1.12,7.76,4.77,2.16,-0.00,-3.06
SW_cross_validated,1.11,1.47,1.12,,4.03,2.09,0.39,-1.12,-3.32
SW_15,8.08,9.31,7.76,4.03,,-3.21,-5.61,-7.67,-11.27
SW_30,4.93,5.85,4.77,2.09,-3.21,,-2.57,-4.72,-8.15
SW_60,2.21,2.85,2.16,0.39,-5.61,-2.57,,-2.15,-5.33
SW_120,-0.04,0.43,-0.00,-1.12,-7.67,-4.72,-2.15,,-3.02
sFC,-3.20,-2.92,-3.06,-3.32,-11.27,-8.15,-5.33,-3.02,
