,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.40,6.24,16.70,93.11,56.77,35.78,20.22,3.32
DCC_joint,,2.40,,3.59,13.76,88.63,53.01,32.46,18.03,1.19
DCC_bivariate_loop,,6.24,3.59,,11.17,97.86,56.06,32.30,16.14,-1.86
SW_cross_validated,,16.70,13.76,11.17,,95.01,48.35,22.50,8.54,-10.50
SW_15,,93.11,88.63,97.86,95.01,,-52.78,-76.09,-49.05,-72.24
SW_30,,56.77,53.01,56.06,48.35,-52.78,,-26.38,-21.71,-43.14
SW_60,,35.78,32.46,32.30,22.50,-76.09,-26.38,,-6.05,-26.23
SW_120,,20.22,18.03,16.14,8.54,-49.05,-21.71,-6.05,,-15.42
sFC,,3.32,1.19,-1.86,-10.50,-72.24,-43.14,-26.23,-15.42,
