,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6680e-02,1.9659e-02,4.0224e-11,3.4760e-25,8.1299e-22,1.4742e-17,1.5159e-14,2.5747e-03
DCC_joint,,1.6680e-02,,8.3663e-01,4.1249e-11,6.4172e-27,7.6502e-24,5.5530e-19,3.9123e-15,1.7705e-01
DCC_bivariate_loop,,1.9659e-02,8.3663e-01,,1.4615e-10,6.0094e-26,1.2984e-22,6.0082e-18,1.8546e-14,3.0896e-01
SW_cross_validated,,4.0224e-11,4.1249e-11,1.4615e-10,,3.5077e-22,2.9542e-17,1.8182e-10,7.9604e-06,3.6202e-10
SW_15,,3.4760e-25,6.4172e-27,6.0094e-26,3.5077e-22,,1.2035e-19,1.2823e-22,5.3642e-22,6.1058e-26
SW_30,,8.1299e-22,7.6502e-24,1.2984e-22,2.9542e-17,1.2035e-19,,1.0865e-15,4.1002e-16,1.4485e-22
SW_60,,1.4742e-17,5.5530e-19,6.0082e-18,1.8182e-10,1.2823e-22,1.0865e-15,,4.6390e-06,8.6202e-18
SW_120,,1.5159e-14,3.9123e-15,1.8546e-14,7.9604e-06,5.3642e-22,4.1002e-16,4.6390e-06,,3.2754e-14
sFC,,2.5747e-03,1.7705e-01,3.0896e-01,3.6202e-10,6.1058e-26,1.4485e-22,8.6202e-18,3.2754e-14,
