,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.34,8.79,18.41,119.23,62.66,31.41,13.38,6.45
DCC_joint,,4.34,,4.86,15.17,116.78,59.58,28.73,11.82,2.13
DCC_bivariate_loop,,8.79,4.86,,10.48,100.41,51.31,24.27,9.80,-2.92
SW_cross_validated,,18.41,15.17,10.48,,71.58,34.49,13.98,4.63,-13.54
SW_15,,119.23,116.78,100.41,71.58,,-37.20,-43.47,-26.88,-114.82
SW_30,,62.66,59.58,51.31,34.49,-37.20,,-14.96,-12.20,-57.83
SW_60,,31.41,28.73,24.27,13.98,-43.47,-14.96,,-3.52,-27.36
SW_120,,13.38,11.82,9.80,4.63,-26.88,-12.20,-3.52,,-11.06
sFC,,6.45,2.13,-2.92,-13.54,-114.82,-57.83,-27.36,-11.06,
