,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,17.32,5.22,11.66,78.28,48.91,32.03,20.75,24.68
DCC_joint,,17.32,,-14.19,-1.47,104.12,53.35,25.19,6.12,12.18
DCC_bivariate_loop,,5.22,-14.19,,8.10,90.59,53.64,32.80,18.42,23.57
SW_cross_validated,,11.66,-1.47,8.10,,57.44,30.52,14.60,4.92,7.73
SW_15,,78.28,104.12,90.59,57.44,,-50.36,-86.70,-92.14,-103.19
SW_30,,48.91,53.35,53.64,30.52,-50.36,,-32.09,-44.35,-46.75
SW_60,,32.03,25.19,32.80,14.60,-86.70,-32.09,,-17.15,-14.97
SW_120,,20.75,6.12,18.42,4.92,-92.14,-44.35,-17.15,,4.74
sFC,,24.68,12.18,23.57,7.73,-103.19,-46.75,-14.97,4.74,
