,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.9365e-04,6.2472e-08,4.0017e-13,1.5341e-27,1.5948e-22,3.5520e-17,8.6338e-11,4.5892e-06
DCC_joint,,3.9365e-04,,1.2503e-04,1.0705e-11,2.2306e-27,3.9328e-22,1.7196e-16,6.4234e-10,4.7399e-02
DCC_bivariate_loop,,6.2472e-08,1.2503e-04,,4.3495e-09,3.3670e-26,5.7043e-21,3.3385e-15,1.2104e-08,9.1221e-03
SW_cross_validated,,4.0017e-13,1.0705e-11,4.3495e-09,,1.4666e-23,6.7903e-18,4.1610e-11,2.0878e-04,7.0656e-11
SW_15,,1.5341e-27,2.2306e-27,3.3670e-26,1.4666e-23,,1.7665e-18,1.1028e-19,5.5604e-16,3.0239e-27
SW_30,,1.5948e-22,3.9328e-22,5.7043e-21,6.7903e-18,1.7665e-18,,1.3456e-11,3.8556e-10,6.7170e-22
SW_60,,3.5520e-17,1.7196e-16,3.3385e-15,4.1610e-11,1.1028e-19,1.3456e-11,,2.4677e-03,4.0654e-16
SW_120,,8.6338e-11,6.4234e-10,1.2104e-08,2.0878e-04,5.5604e-16,3.8556e-10,2.4677e-03,,1.8449e-09
sFC,,4.5892e-06,4.7399e-02,9.1221e-03,7.0656e-11,3.0239e-27,6.7170e-22,4.0654e-16,1.8449e-09,
