,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.64,2.56,14.01,88.17,57.22,33.01,22.25,3.50
DCC_joint,,2.64,,0.21,13.99,110.11,74.23,39.70,24.05,1.40
DCC_bivariate_loop,,2.56,0.21,,12.95,97.22,63.38,34.73,21.99,1.05
SW_cross_validated,,14.01,13.99,12.95,,59.97,31.74,12.78,6.17,-12.25
SW_15,,88.17,110.11,97.22,59.97,,-43.26,-63.43,-58.56,-97.14
SW_30,,57.22,74.23,63.38,31.74,-43.26,,-25.87,-27.35,-63.00
SW_60,,33.01,39.70,34.73,12.78,-63.43,-25.87,,-6.44,-34.03
SW_120,,22.25,24.05,21.99,6.17,-58.56,-27.35,-6.44,,-21.29
sFC,,3.50,1.40,1.05,-12.25,-97.14,-63.00,-34.03,-21.29,
