,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.18,1.14,6.26,39.39,25.56,14.75,9.94,1.56
DCC_joint,,1.18,,0.09,6.26,49.24,33.19,17.76,10.75,0.63
DCC_bivariate_loop,,1.14,0.09,,5.79,43.48,28.35,15.53,9.84,0.47
SW_cross_validated,,6.26,6.26,5.79,,26.82,14.20,5.72,2.76,5.48
SW_15,,39.39,49.24,43.48,26.82,,19.35,28.37,26.19,43.44
SW_30,,25.56,33.19,28.35,14.20,19.35,,11.57,12.23,28.17
SW_60,,14.75,17.76,15.53,5.72,28.37,11.57,,2.88,15.22
SW_120,,9.94,10.75,9.84,2.76,26.19,12.23,2.88,,9.52
sFC,,1.56,0.63,0.47,5.48,43.44,28.17,15.22,9.52,
