,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.3331,1.,0.0000,0.0021,1.,1.,0.0000
DCC_joint,nan,-0.4579,-,0.2857,1.,0.0000,0.0003,1.,1.,0.0000
DCC_bivariate_loop,nan,-2.9144,-2.9852,-,1.,0.0000,0.5164,0.8785,0.2387,0.0000
SW_cross_validated,nan,-0.7519,-0.3911,2.1623,-,0.0000,0.0095,1.,1.,0.0000
SW_15,nan,-9.1886,-10.821,-8.113,-8.7571,-,0.0000,0.0000,0.0000,0.0004
SW_30,nan,-5.2078,-6.1578,-2.71,-4.5204,7.5603,-,0.0001,0.0002,0.0000
SW_60,nan,-1.3311,-1.0478,2.4567,-0.4319,12.0582,6.767,-,1.,0.0000
SW_120,nan,-0.4068,0.0635,3.0678,0.4477,10.9556,6.2888,1.1297,-,0.0000
sFC,nan,-14.0225,-18.1387,-15.5609,-13.9498,-5.9704,-21.1464,-23.8753,-18.3859,-
