,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.18,0.93,0.08,3.07,1.30,0.32,0.11,7.24
DCC_joint,,0.18,,0.88,0.30,3.40,1.36,0.17,0.28,9.18
DCC_bivariate_loop,,0.93,0.88,,1.14,2.24,0.22,0.65,0.98,6.77
SW_cross_validated,,0.08,0.30,1.14,,3.63,1.67,0.44,0.04,9.25
SW_15,,3.07,3.40,2.24,3.63,,2.59,2.89,2.94,4.52
SW_30,,1.30,1.36,0.22,1.67,2.59,,1.00,1.31,10.63
SW_60,,0.32,0.17,0.65,0.44,2.89,1.00,,0.41,7.48
SW_120,,0.11,0.28,0.98,0.04,2.94,1.31,0.41,,6.54
sFC,,7.24,9.18,6.77,9.25,4.52,10.63,7.48,6.54,
