,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6887e-01,3.4367e-01,3.1460e-02,3.8112e-07,2.2103e-04,3.9448e-03,5.9185e-02,2.2659e-01
DCC_joint,,1.6887e-01,,4.0676e-01,2.9199e-05,5.9100e-14,7.5972e-11,3.2613e-08,1.7664e-05,7.7849e-01
DCC_bivariate_loop,,3.4367e-01,4.0676e-01,,1.4371e-04,5.4875e-13,9.5417e-10,3.0873e-07,1.2501e-04,6.1214e-01
SW_cross_validated,,3.1460e-02,2.9199e-05,1.4371e-04,,1.7311e-06,1.8704e-02,3.7690e-01,5.4541e-01,7.0902e-05
SW_15,,3.8112e-07,5.9100e-14,5.4875e-13,1.7311e-06,,1.8955e-07,4.7890e-08,2.4781e-08,5.0337e-13
SW_30,,2.2103e-04,7.5972e-11,9.5417e-10,1.8704e-02,1.8955e-07,,2.7014e-02,7.8383e-04,6.5354e-10
SW_60,,3.9448e-03,3.2613e-08,3.0873e-07,3.7690e-01,4.7890e-08,2.7014e-02,,7.8734e-02,1.6480e-07
SW_120,,5.9185e-02,1.7664e-05,1.2501e-04,5.4541e-01,2.4781e-08,7.8383e-04,7.8734e-02,,5.6182e-05
sFC,,2.2659e-01,7.7849e-01,6.1214e-01,7.0902e-05,5.0337e-13,6.5354e-10,1.6480e-07,5.6182e-05,
