,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0001,0.3365,1.,1.,0.0000
DCC_joint,nan,-0.3927,-,1.,1.,0.0000,0.2521,1.,1.,0.0000
DCC_bivariate_loop,nan,-2.0819,-1.9678,-,0.7155,0.0033,1.,1.,1.,0.0000
SW_cross_validated,nan,0.1901,0.674,2.5554,-,0.0000,0.0538,1.,1.,0.0000
SW_15,nan,-6.8592,-7.5918,-5.0009,-8.1158,-,0.0006,0.0002,0.0001,0.0000
SW_30,nan,-2.9097,-3.0426,-0.4875,-3.7415,5.7975,-,1.,0.3258,0.0000
SW_60,nan,-0.7036,-0.3884,1.4424,-0.9932,6.4713,2.225,-,1.,0.0000
SW_120,nan,0.2478,0.6357,2.1907,0.0967,6.575,2.9246,0.9112,-,0.0000
sFC,nan,-16.1766,-20.5217,-15.1283,-20.6889,-10.1093,-23.7684,-16.7151,-14.6211,-
