,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.18,0.46,0.48,4.51,2.13,0.66,0.54,0.68
DCC_joint,,0.18,,0.31,0.35,5.05,2.21,0.55,0.42,0.98
DCC_bivariate_loop,,0.46,0.31,,0.08,5.35,2.11,0.32,0.17,1.41
SW_cross_validated,,0.48,0.35,0.08,,4.46,1.81,0.22,0.08,1.31
SW_15,,4.51,5.05,5.35,4.46,,2.27,3.89,4.15,6.29
SW_30,,2.13,2.21,2.11,1.81,2.27,,1.50,1.67,3.17
SW_60,,0.66,0.55,0.32,0.22,3.89,1.50,,0.13,1.45
SW_120,,0.54,0.42,0.17,0.08,4.15,1.67,0.13,,1.34
sFC,,0.68,0.98,1.41,1.31,6.29,3.17,1.45,1.34,
