,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.84,0.46,0.56,3.35,0.03,0.86,1.68,0.19
DCC_joint,,0.84,,0.13,1.07,3.35,0.57,0.19,1.80,0.75
DCC_bivariate_loop,,0.46,0.13,,0.73,2.78,0.38,0.27,1.23,0.40
SW_cross_validated,,0.56,1.07,0.73,,2.55,0.32,1.07,0.58,0.66
SW_15,,3.35,3.35,2.78,2.55,,2.51,3.10,2.38,3.43
SW_30,,0.03,0.57,0.38,0.32,2.51,,0.66,0.81,0.11
SW_60,,0.86,0.19,0.27,1.07,3.10,0.66,,1.62,0.79
SW_120,,1.68,1.80,1.23,0.58,2.38,0.81,1.62,,1.83
sFC,,0.19,0.75,0.40,0.66,3.43,0.11,0.79,1.83,
