,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,1.,1.,0.0508,1.
DCC_joint,nan,1.8767,-,1.,1.,0.0000,1.,1.,0.0283,1.
DCC_bivariate_loop,nan,1.0319,-0.2799,-,1.,0.0003,1.,1.,0.4811,1.
SW_cross_validated,nan,-1.26,-2.39,-1.6394,-,0.0008,1.,0.991,1.,1.
SW_15,nan,-7.5057,-7.4969,-6.2257,-5.702,-,0.0009,0.0001,0.0017,0.0000
SW_30,nan,-0.0801,-1.2763,-0.8387,0.7203,5.6093,-,1.,1.,1.
SW_60,nan,1.9075,0.4237,0.6099,2.3982,6.9357,1.4852,-,0.0714,1.
SW_120,nan,-3.7669,-4.0299,-2.7432,-1.2937,5.3268,-1.8009,-3.6141,-,0.0246
sFC,nan,0.4039,-1.6848,-0.8897,1.4749,7.6667,0.2348,-1.7631,4.0918,-
