,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0077,0.1391,1.,1.
DCC_joint,nan,1.4329,-,1.,0.0011,0.0000,0.0000,0.0000,0.0006,1.
DCC_bivariate_loop,nan,0.9711,-0.8495,-,0.0052,0.0000,0.0000,0.0000,0.0045,1.
SW_cross_validated,nan,-2.3391,-5.5416,-4.799,-,0.0001,0.6733,1.,1.,0.0026
SW_15,nan,-7.773,-20.5733,-18.0745,-6.9436,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-4.615,-13.4797,-11.5325,-2.5844,8.1451,-,0.9725,0.0282,0.0000
SW_60,nan,-3.3135,-9.1828,-7.8709,-0.906,8.9495,2.4074,-,1.,0.0000
SW_120,nan,-2.0206,-5.7821,-4.863,0.6163,9.3521,4.031,1.8639,-,0.0020
sFC,nan,1.251,-0.2855,0.516,5.1249,18.1659,11.8085,8.2247,5.2334,-
