,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.39,2.08,-0.19,6.86,2.91,0.70,-0.25,16.18
DCC_joint,,0.39,,1.97,-0.67,7.59,3.04,0.39,-0.64,20.52
DCC_bivariate_loop,,2.08,1.97,,-2.56,5.00,0.49,-1.44,-2.19,15.13
SW_cross_validated,,-0.19,-0.67,-2.56,,8.12,3.74,0.99,-0.10,20.69
SW_15,,6.86,7.59,5.00,8.12,,-5.80,-6.47,-6.57,10.11
SW_30,,2.91,3.04,0.49,3.74,-5.80,,-2.23,-2.92,23.77
SW_60,,0.70,0.39,-1.44,0.99,-6.47,-2.23,,-0.91,16.72
SW_120,,-0.25,-0.64,-2.19,-0.10,-6.57,-2.92,-0.91,,14.62
sFC,,16.18,20.52,15.13,20.69,10.11,23.77,16.72,14.62,
