,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.46,2.91,0.76,9.16,5.19,1.33,0.41,13.96
DCC_joint,,0.46,,2.99,0.39,10.82,6.16,1.05,-0.06,18.14
DCC_bivariate_loop,,2.91,2.99,,-2.16,8.11,2.71,-2.46,-3.07,15.56
SW_cross_validated,,0.76,0.39,-2.16,,8.76,4.52,0.43,-0.45,13.95
SW_15,,9.16,10.82,8.11,8.76,,-7.56,-12.06,-10.96,5.97
SW_30,,5.19,6.16,2.71,4.52,-7.56,,-6.77,-6.29,21.15
SW_60,,1.33,1.05,-2.46,0.43,-12.06,-6.77,,-1.13,23.88
SW_120,,0.41,-0.06,-3.07,-0.45,-10.96,-6.29,-1.13,,18.39
sFC,,13.96,18.14,15.56,13.95,5.97,21.15,23.88,18.39,
