,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.9781e-01,3.1843e-01,2.9590e-01,7.8115e-09,1.5365e-04,1.5750e-01,2.4154e-01,1.4683e-01
DCC_joint,,6.9781e-01,,4.9215e-01,4.4453e-01,1.3485e-09,1.0724e-04,2.3203e-01,3.5993e-01,4.1599e-02
DCC_bivariate_loop,,3.1843e-01,4.9215e-01,,8.5801e-01,5.3240e-10,1.7118e-04,4.8535e-01,7.0955e-01,5.5304e-03
SW_cross_validated,,2.9590e-01,4.4453e-01,8.5801e-01,,9.2147e-09,7.4556e-04,6.3057e-01,8.5605e-01,9.1618e-03
SW_15,,7.8115e-09,1.3485e-09,5.3240e-10,9.2147e-09,,7.8747e-05,7.1831e-08,2.7469e-08,3.7924e-11
SW_30,,1.5365e-04,1.0724e-04,1.7118e-04,7.4556e-04,7.8747e-05,,3.5408e-03,1.5442e-03,1.2984e-06
SW_60,,1.5750e-01,2.3203e-01,4.8535e-01,6.3057e-01,7.1831e-08,3.5408e-03,,7.6881e-01,4.4787e-03
SW_120,,2.4154e-01,3.5993e-01,7.0955e-01,8.5605e-01,2.7469e-08,1.5442e-03,7.6881e-01,,7.8659e-03
sFC,,1.4683e-01,4.1599e-02,5.5304e-03,9.1618e-03,3.7924e-11,1.2984e-06,4.4787e-03,7.8659e-03,
