,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.4775e-02,3.3364e-03,4.5673e-07,4.6417e-21,1.8401e-16,5.7674e-14,9.1295e-10,1.0733e-02
DCC_joint,,6.4775e-02,,4.9046e-02,1.3922e-06,7.6574e-23,2.0491e-17,3.9554e-15,1.0171e-09,2.3407e-01
DCC_bivariate_loop,,3.3364e-03,4.9046e-02,,1.4575e-04,4.1783e-20,3.1703e-15,4.3978e-12,1.1315e-07,2.7723e-01
SW_cross_validated,,4.5673e-07,1.3922e-06,1.4575e-04,,6.7719e-17,1.3452e-11,9.6582e-07,9.6795e-03,7.6331e-06
SW_15,,4.6417e-21,7.6574e-23,4.1783e-20,6.7719e-17,,2.4005e-13,1.7688e-18,1.7170e-16,3.2956e-22
SW_30,,1.8401e-16,2.0491e-17,3.1703e-15,1.3452e-11,2.4005e-13,,5.9941e-10,2.8847e-10,7.2397e-17
SW_60,,5.7674e-14,3.9554e-15,4.3978e-12,9.6582e-07,1.7688e-18,5.9941e-10,,8.1657e-04,2.6293e-14
SW_120,,9.1295e-10,1.0171e-09,1.1315e-07,9.6795e-03,1.7170e-16,2.8847e-10,8.1657e-04,,4.6146e-09
sFC,,1.0733e-02,2.3407e-01,2.7723e-01,7.6331e-06,3.2956e-22,7.2397e-17,2.6293e-14,4.6146e-09,
