,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-19.912,-,0.0000,0.0000,0.0000,0.0000,1.,0.0081,0.0000
DCC_bivariate_loop,nan,-5.057,21.4896,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-10.984,7.8119,-9.0753,-,0.0000,0.0000,0.0000,0.7019,0.0000
SW_15,nan,-53.5784,-37.4266,-67.5675,-41.2936,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-35.8192,-16.0062,-46.9899,-22.491,25.8038,-,0.0000,0.0000,0.0001
SW_60,nan,-22.0449,-0.6222,-25.9402,-8.9685,40.5408,17.384,-,0.0013,0.0000
SW_120,nan,-13.0441,4.5967,-11.6135,-2.5645,36.2557,18.036,5.4244,-,0.0000
sFC,nan,-36.7875,-13.9889,-62.4205,-21.3816,36.639,6.8148,-16.0469,-16.218,-
