,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.23,2.12,4.57,26.00,16.92,10.50,5.19,1.57
DCC_joint,,1.23,,1.33,4.35,35.77,22.79,12.47,4.91,0.47
DCC_bivariate_loop,,2.12,1.33,,2.68,25.60,15.69,8.78,3.81,0.99
SW_cross_validated,,4.57,4.35,2.68,,20.50,11.28,5.29,1.84,4.07
SW_15,,26.00,35.77,25.60,20.50,,14.73,18.97,11.25,36.30
SW_30,,16.92,22.79,15.69,11.28,14.73,,7.08,5.24,22.95
SW_60,,10.50,12.47,8.78,5.29,18.97,7.08,,1.63,12.30
SW_120,,5.19,4.91,3.81,1.84,11.25,5.24,1.63,,4.72
sFC,,1.57,0.47,0.99,4.07,36.30,22.95,12.30,4.72,
