,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.88,1.51,3.42,23.18,12.79,9.20,5.17,1.27
DCC_joint,,0.88,,0.94,3.16,29.19,14.49,10.75,5.14,0.55
DCC_bivariate_loop,,1.51,0.94,,2.14,20.53,10.88,7.15,3.78,0.50
SW_cross_validated,,3.42,3.16,2.14,,13.55,6.69,3.24,1.29,2.77
SW_15,,23.18,29.19,20.53,13.55,,8.48,16.64,12.85,26.91
SW_30,,12.79,14.49,10.88,6.69,8.48,,5.31,5.56,13.49
SW_60,,9.20,10.75,7.15,3.24,16.64,5.31,,1.79,9.64
SW_120,,5.17,5.14,3.78,1.29,12.85,5.56,1.79,,4.67
sFC,,1.27,0.55,0.50,2.77,26.91,13.49,9.64,4.67,
