,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.99,0.09,6.68,29.31,12.40,7.23,5.34,2.04
DCC_joint,,1.99,,1.21,6.12,31.56,12.22,6.72,4.79,0.55
DCC_bivariate_loop,,0.09,1.21,,5.59,23.85,10.91,6.34,4.85,1.41
SW_cross_validated,,6.68,6.12,5.59,,16.77,5.78,1.40,0.65,5.31
SW_15,,29.31,31.56,23.85,16.77,,8.50,13.10,11.72,27.86
SW_30,,12.40,12.22,10.91,5.78,8.50,,3.97,4.02,11.27
SW_60,,7.23,6.72,6.34,1.40,13.10,3.97,,0.51,6.09
SW_120,,5.34,4.79,4.85,0.65,11.72,4.02,0.51,,4.40
sFC,,2.04,0.55,1.41,5.31,27.86,11.27,6.09,4.40,
