,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.4821,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0889
DCC_joint,nan,-2.7423,-,0.2913,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-4.7478,-2.9763,-,0.0004,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-10.2232,-9.7306,-6.0018,-,0.0000,0.0000,0.0000,0.0235,0.0000
SW_15,nan,-58.1439,-79.9939,-57.2468,-45.8338,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-37.8448,-50.9621,-35.0949,-25.2211,32.9365,-,0.0000,0.0000,0.0000
SW_60,nan,-23.4843,-27.8856,-19.6354,-11.8214,42.4132,15.8228,-,0.0674,0.0000
SW_120,nan,-11.6111,-10.9761,-8.5152,-4.1128,25.1648,11.7064,3.6401,-,0.0000
sFC,nan,-3.5155,-1.0424,2.217,9.1073,81.1661,51.3254,27.5069,10.5448,-
