,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.90,2.26,4.91,23.96,16.02,9.86,5.83,16.45
DCC_joint,,8.90,,9.61,3.49,16.74,7.16,0.28,2.06,6.26
DCC_bivariate_loop,,2.26,9.61,,4.06,30.22,21.01,11.60,5.19,27.92
SW_cross_validated,,4.91,3.49,4.06,,18.47,10.06,4.01,1.15,9.56
SW_15,,23.96,16.74,30.22,18.47,,11.54,18.13,16.21,16.39
SW_30,,16.02,7.16,21.01,10.06,11.54,,7.77,8.07,3.05
SW_60,,9.86,0.28,11.60,4.01,18.13,7.77,,2.43,7.18
SW_120,,5.83,2.06,5.19,1.15,16.21,8.07,2.43,,7.25
sFC,,16.45,6.26,27.92,9.56,16.39,3.05,7.18,7.25,
