,0,1,2
273,1.00,,
274,0.48,0.52,
275,1.00,,
276,0.11,0.89,
277,1.00,,
278,0.57,0.43,
279,1.00,,
280,0.37,0.63,
281,1.00,,
282,0.06,0.94,
283,0.29,0.71,
284,1.00,,
285,1.00,,
286,1.00,,
287,0.77,0.23,
288,1.00,,
289,1.00,,
290,0.02,0.64,0.34
291,0.93,0.07,
292,0.37,0.57,0.06
293,0.08,0.92,
294,0.90,0.10,
295,0.62,0.32,0.06
296,1.00,,
297,0.51,0.49,
298,0.39,0.61,
299,0.18,0.82,
300,1.00,,
301,0.53,0.17,0.31
302,0.30,0.70,
303,0.30,0.70,
304,0.15,0.85,
305,0.59,0.41,
306,0.30,0.24,0.45
307,0.00,0.54,0.46
308,0.28,0.72,
309,0.05,0.95,
310,0.20,0.80,
311,0.66,0.34,
312,0.01,0.64,0.35
313,0.37,0.63,
314,0.14,0.86,
315,1.00,,
316,0.56,0.44,
317,0.97,0.03,
318,1.00,,
319,0.35,0.65,
320,1.00,,
321,0.52,0.48,
322,0.76,0.01,0.23
323,0.11,0.89,
324,0.79,0.21,
325,0.16,0.84,
326,1.00,,
327,0.03,0.97,
328,1.00,,
329,0.70,0.30,
330,0.38,0.03,0.58
331,0.27,0.73,
332,0.06,0.94,
333,0.66,0.34,
334,1.00,,
335,0.81,0.20,
336,1.00,,
337,1.00,,
338,0.88,0.12,
339,1.00,,
340,0.69,0.31,
341,1.00,,
342,0.39,0.61,
343,0.20,0.15,0.65
344,0.27,0.73,
345,0.22,0.73,0.06
346,1.00,,
347,0.62,0.37,0.01
348,0.15,0.85,
349,0.44,0.56,
350,0.69,0.28,0.03
351,1.00,,
352,1.00,,
353,1.00,,
354,0.40,0.26,0.34
355,0.96,0.04,
356,1.00,,
357,1.00,,
358,0.09,0.78,0.13
359,0.16,0.84,
360,1.00,,
361,0.13,0.59,0.28
362,1.00,,
363,1.00,,
364,0.61,0.39,
365,0.07,0.93,
366,1.00,,
367,1.00,,
368,0.20,0.70,0.10
369,0.67,0.33,
370,1.00,,
371,1.00,,
372,1.00,,
373,0.01,0.99,
374,0.43,0.57,
375,0.05,0.95,
376,0.26,0.25,0.48
377,1.00,,
378,1.00,,
379,1.00,,
380,0.14,0.52,0.34
381,0.43,0.57,
382,1.00,,
383,0.68,0.32,
384,0.06,0.71,0.22
385,1.00,,
386,0.21,0.79,
387,0.05,0.35,0.60
388,0.20,0.81,
389,1.00,,
390,1.00,,
391,0.20,0.28,0.53
392,1.00,,
393,0.73,0.27,
394,1.00,,
395,1.00,,
396,0.36,0.64,
397,1.00,,
398,0.60,0.40,
399,0.41,0.09,0.50
400,1.00,,
401,0.27,0.73,
402,0.11,0.79,0.10
403,1.00,,
404,0.81,0.19,
405,1.00,,
406,0.97,0.03,
407,1.00,,
408,1.00,,
409,0.11,0.89,
410,1.00,,
411,1.00,,
412,0.16,0.21,0.63
413,1.00,,
414,0.98,0.02,
415,1.00,,
416,1.00,,
417,1.00,,
418,1.00,,
419,1.00,,
420,1.00,,
421,0.76,0.24,
422,1.00,,
423,1.00,,
424,1.00,,
425,0.49,0.51,
426,0.06,0.87,0.07
427,0.83,0.17,
428,1.00,,
429,0.06,0.94,
430,0.75,0.25,
431,0.83,0.17,
432,1.00,,
433,1.00,,
434,0.05,0.95,
435,1.00,,
436,1.00,,
437,0.19,0.81,
438,0.56,0.44,
439,0.41,0.45,0.14
440,0.36,0.64,
441,0.73,0.27,
442,1.00,,
443,1.00,,
444,0.10,0.19,0.71
445,0.93,0.07,
446,0.38,0.21,0.41
447,0.23,0.40,0.37
448,0.03,0.77,0.20
449,0.10,0.91,
450,1.00,,
451,0.33,0.67,
452,0.81,0.19,
453,1.00,,
454,1.00,,
455,1.00,,
456,1.00,,
457,0.95,0.05,
458,0.54,0.46,
459,0.05,0.81,0.14
460,0.03,0.97,
461,0.20,0.80,
462,0.07,0.93,
463,0.12,0.88,
464,0.29,0.71,
465,0.66,0.34,
466,0.30,0.70,
467,0.24,0.76,
468,1.00,,
469,1.00,,
470,0.40,0.60,
471,0.17,0.83,
472,1.00,,
473,0.55,0.45,
474,1.00,,
475,0.24,0.52,0.23
476,0.97,0.03,
477,0.65,0.35,
478,0.24,0.74,0.02
479,0.69,0.31,
480,0.33,0.44,0.23
481,1.00,,
482,0.59,0.12,0.29
483,0.06,0.94,
484,0.92,0.08,
485,0.68,0.32,
486,0.23,0.72,0.05
487,1.00,,
488,0.40,0.60,
489,0.22,0.78,
490,0.21,0.79,
491,0.22,0.78,
492,1.00,,
493,0.00,1.00,
494,0.18,0.57,0.25
495,0.86,0.14,
496,0.30,0.70,
497,1.00,,
498,1.00,,
499,0.22,0.78,
500,1.00,,
501,1.00,,
502,1.00,,
503,0.04,0.18,0.78
504,0.52,0.48,
505,1.00,,
506,1.00,,
507,0.34,0.66,
508,1.00,,
509,0.79,0.21,
510,0.32,0.68,
511,0.13,0.87,
512,1.00,,
513,1.00,,
514,1.00,,
515,1.00,,
516,0.07,0.93,
517,0.62,0.38,
518,1.00,,
519,0.09,0.91,
520,0.43,0.57,
521,1.00,,
522,0.52,0.48,
523,0.67,0.33,
524,0.14,0.86,
525,0.90,0.10,
526,1.00,,
527,0.07,0.36,0.58
528,0.56,0.44,
529,1.00,,
530,0.25,0.75,
531,1.00,,
532,1.00,,
533,0.05,0.95,
534,1.00,,
535,0.08,0.60,0.32
536,0.08,0.68,0.24
537,1.00,,
538,1.00,,
539,1.00,,
540,0.28,0.72,
541,0.26,0.74,
542,1.00,0.00,
543,0.06,0.43,0.51
544,1.00,,
545,0.13,0.84,0.03
546,0.49,0.47,0.04
547,0.13,0.71,0.17
548,0.74,0.26,
549,0.28,0.71,
550,0.19,0.63,0.17
551,0.01,0.99,
552,0.63,0.21,0.16
553,0.94,0.06,
554,1.00,,
555,0.52,0.48,
556,1.00,,
557,0.23,0.42,0.35
558,1.00,,
559,0.04,0.96,
560,1.00,,
561,1.00,,
562,0.47,0.53,
563,0.34,0.39,0.28
564,1.00,,
565,1.00,,
566,0.77,0.23,
567,1.00,,
568,0.43,0.57,
569,1.00,,
570,0.11,0.20,0.68
571,0.01,0.28,0.72
572,1.00,,
573,0.40,0.22,0.38
574,1.00,,
575,0.28,0.72,
576,1.00,,
577,1.00,,
578,0.13,0.75,0.12
579,1.00,,
580,1.00,,
581,1.00,,
582,1.00,,
583,0.07,0.84,0.10
584,1.00,,
585,1.00,,
586,0.93,0.07,
587,1.00,,
588,1.00,,
589,1.00,,
590,0.49,0.51,
591,0.24,0.76,
592,1.00,,
593,1.00,,
594,1.00,,
595,1.00,,
596,0.79,0.21,
597,1.00,,
598,1.00,,
599,0.84,0.16,
600,0.98,0.02,
601,0.22,0.78,
602,0.45,0.55,
603,0.11,0.89,
604,1.00,,
605,1.00,,
606,0.85,0.14,
607,0.09,0.15,0.77
608,1.00,,
609,1.00,,
610,1.00,,
611,0.66,0.34,
612,1.00,0.00,
613,0.78,0.22,
614,0.49,0.51,
615,0.98,0.02,
616,0.94,0.06,
617,1.00,,
618,0.28,0.72,
619,1.00,,
620,1.00,,
621,1.00,,
622,1.00,,
623,0.88,0.12,
624,1.00,,
625,0.40,0.60,
626,1.00,,
627,0.30,0.14,0.56
628,0.38,0.62,
629,0.07,0.20,0.72
630,1.00,,
631,0.47,0.53,
632,1.00,,
633,0.08,0.92,
634,0.35,0.65,
635,1.00,,
636,1.00,,
637,0.95,0.05,
638,1.00,,
639,0.82,0.18,
640,0.56,0.28,0.16
641,0.71,0.28,
642,0.65,0.35,
643,0.06,0.39,0.55
644,0.23,0.77,
645,0.45,0.55,
646,0.74,0.26,
647,1.00,,
648,0.91,0.09,
649,1.00,,
650,0.20,0.80,
651,1.00,,
652,0.55,0.45,
653,0.30,0.57,0.12
654,1.00,,
655,0.07,0.93,
656,1.00,,
657,1.00,,
658,1.00,,
659,1.00,,
660,1.00,,
661,1.00,,
662,0.23,0.77,
663,0.04,0.96,
664,1.00,,
665,0.82,0.18,
666,1.00,,
667,0.14,0.86,
668,0.08,0.92,
669,0.03,0.48,0.49
670,1.00,,
671,1.00,,
672,1.00,,
673,1.00,,
674,1.00,,
675,1.00,,
676,0.75,0.25,
677,1.00,,
678,1.00,,
679,0.42,0.58,
680,1.00,,
681,0.66,0.34,
682,0.56,0.44,
683,1.00,,
684,0.59,0.34,0.07
685,1.00,,
686,0.17,0.82,
687,1.00,,
688,1.00,,
689,1.00,,
690,0.79,0.21,
691,0.40,0.01,0.58
692,1.00,,
693,1.00,,
694,1.00,,
695,1.00,,
696,0.31,0.69,
697,0.45,0.55,
698,1.00,,
699,1.00,,
700,1.00,,
701,0.23,0.60,0.17
702,1.00,,
703,0.19,0.81,
704,1.00,,
705,0.43,0.57,
706,0.08,0.51,0.40
707,0.80,0.20,
708,1.00,,
709,0.05,0.76,0.19
710,1.00,,
711,0.03,0.74,0.23
712,0.96,0.04,
713,0.35,0.65,
714,0.43,0.57,
715,1.00,,
716,0.57,0.43,
717,1.00,,
718,0.08,0.80,0.12
719,1.00,,
720,0.11,0.81,0.08
721,0.80,0.20,
722,0.25,0.29,0.46
723,1.00,,
724,0.89,0.11,
725,0.59,0.41,
726,1.00,,
727,0.13,0.61,0.25
728,1.00,,
729,1.00,,
730,0.10,0.90,
731,0.75,0.10,0.14
732,0.45,0.15,0.40
733,0.19,0.60,0.21
734,0.26,0.56,0.18
735,0.24,0.76,
736,0.69,0.31,
737,1.00,,
738,0.30,0.70,
739,1.00,,
740,1.00,,
741,0.68,0.15,0.17
742,0.08,0.81,0.11
743,1.00,,
744,1.00,,
745,1.00,0.00,
746,0.07,0.39,0.54
747,0.70,0.29,
748,0.93,0.07,
749,0.69,0.31,
750,1.00,,
751,1.00,,
752,0.15,0.85,
753,0.34,0.66,
754,1.00,,
755,1.00,,
756,0.07,0.93,
757,1.00,,
758,1.00,,
759,1.00,,
760,0.55,0.19,0.26
761,1.00,,
762,1.00,,
763,1.00,,
764,1.00,,
765,1.00,,
766,0.34,0.56,0.10
767,1.00,,
768,0.66,0.34,
769,0.43,0.57,
770,1.00,,
771,1.00,,
772,0.03,0.97,
773,0.32,0.68,
774,0.09,0.75,0.16
775,1.00,,
776,0.12,0.88,
777,1.00,,
778,1.00,,
779,1.00,,
780,0.39,0.61,
781,0.69,0.31,
782,0.90,0.10,
783,0.95,0.05,
784,1.00,,
785,0.63,0.37,
786,0.19,0.81,
787,0.24,0.76,
788,0.02,0.98,
789,1.00,,
790,0.75,0.25,
791,0.69,0.31,
792,1.00,,
793,0.98,0.02,
794,0.83,0.17,
795,0.20,0.80,
796,0.01,0.83,0.17
797,0.58,0.42,
798,1.00,,
799,0.93,0.07,
800,0.19,0.19,0.62
801,0.36,0.64,
802,0.73,0.27,
803,1.00,,
804,1.00,,
805,1.00,,
806,1.00,,
807,0.83,0.17,
808,0.26,0.74,
809,1.00,,
810,0.73,0.27,
811,1.00,,
