,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.12,0.33,0.08,0.03,0.04,-0.04,0.01,0.03,0.04,0.03,0.11,-0.04,-0.06,-0.08
1,-0.12,1.00,-0.11,0.05,-0.09,-0.08,0.12,-0.49,0.11,0.29,0.02,-0.20,-0.12,-0.08,-0.12
2,0.33,-0.11,1.00,0.04,0.18,-0.04,-0.11,0.04,0.09,-0.04,-0.12,-0.08,0.01,0.19,0.05
3,0.08,0.05,0.04,1.00,-0.04,0.03,0.06,-0.05,-0.02,0.00,0.10,-0.02,0.04,0.08,0.07
4,0.03,-0.09,0.18,-0.04,1.00,-0.14,-0.20,0.10,-0.11,0.01,-0.19,0.17,-0.08,-0.09,0.01
5,0.04,-0.08,-0.04,0.03,-0.14,1.00,0.22,0.12,0.10,-0.10,0.05,0.09,0.12,-0.07,-0.05
6,-0.04,0.12,-0.11,0.06,-0.20,0.22,1.00,-0.03,0.02,0.11,0.10,-0.09,0.18,0.06,-0.08
7,0.01,-0.49,0.04,-0.05,0.10,0.12,-0.03,1.00,-0.10,-0.09,-0.02,0.22,0.18,0.05,0.17
8,0.03,0.11,0.09,-0.02,-0.11,0.10,0.02,-0.10,1.00,-0.12,-0.15,-0.04,-0.02,0.17,-0.11
9,0.04,0.29,-0.04,0.00,0.01,-0.10,0.11,-0.09,-0.12,1.00,0.01,-0.14,0.00,-0.16,-0.13
10,0.03,0.02,-0.12,0.10,-0.19,0.05,0.10,-0.02,-0.15,0.01,1.00,0.12,0.03,-0.04,-0.02
11,0.11,-0.20,-0.08,-0.02,0.17,0.09,-0.09,0.22,-0.04,-0.14,0.12,1.00,0.02,-0.07,-0.13
12,-0.04,-0.12,0.01,0.04,-0.08,0.12,0.18,0.18,-0.02,0.00,0.03,0.02,1.00,0.18,0.13
13,-0.06,-0.08,0.19,0.08,-0.09,-0.07,0.06,0.05,0.17,-0.16,-0.04,-0.07,0.18,1.00,0.06
14,-0.08,-0.12,0.05,0.07,0.01,-0.05,-0.08,0.17,-0.11,-0.13,-0.02,-0.13,0.13,0.06,1.00
