,0,1,2
133,0.95,0.05,
134,1.00,,
135,1.00,,
136,0.98,0.02,
137,1.00,,
138,1.00,,
139,1.00,,
140,1.00,,
141,1.00,,
142,0.83,0.17,
143,1.00,,
144,0.99,0.01,
145,0.81,0.08,0.11
146,0.94,0.06,0.00
147,1.00,,
148,1.00,0.00,
149,0.51,0.49,
150,1.00,,
151,0.90,0.10,
152,0.99,0.01,
153,0.90,0.10,
154,0.97,0.03,
155,0.48,0.52,
156,1.00,,
157,0.91,0.00,0.09
158,1.00,,
159,1.00,,
160,0.78,0.22,
161,1.00,,
162,1.00,,
163,0.93,0.07,
164,1.00,,
165,0.96,0.04,
166,1.00,,
167,1.00,,
168,1.00,,
169,1.00,,
170,1.00,,
171,1.00,,
172,1.00,,
173,0.81,0.19,
174,1.00,0.00,
175,1.00,,
176,1.00,,
177,1.00,,
178,0.83,0.17,
179,0.99,0.01,
180,1.00,,
181,1.00,,
182,1.00,,
183,1.00,,
184,1.00,,
185,0.88,0.12,
186,0.58,0.42,
187,0.99,0.01,
188,1.00,,
189,1.00,,
190,1.00,,
191,1.00,,
192,1.00,0.00,
193,0.99,0.01,
194,0.99,0.01,
195,0.96,0.04,
196,1.00,,
197,1.00,,
198,1.00,,
199,1.00,0.00,
200,1.00,,
201,0.84,0.16,
202,1.00,,
203,0.41,0.59,
204,0.82,0.18,
205,1.00,,
206,1.00,,
207,1.00,,
208,1.00,,
209,1.00,,
210,1.00,,
211,1.00,,
212,1.00,,
213,1.00,,
214,1.00,,
215,0.81,0.19,
216,1.00,,
217,1.00,,
218,1.00,,
219,1.00,,
220,1.00,,
221,1.00,,
222,1.00,,
223,0.99,0.01,
224,1.00,,
225,1.00,,
226,1.00,,
227,1.00,,
228,0.95,0.04,
229,1.00,,
230,1.00,,
231,0.98,0.02,
232,1.00,,
233,0.88,0.08,0.04
234,1.00,,
235,1.00,,
236,1.00,,
237,1.00,0.00,
238,1.00,,
239,1.00,,
240,1.00,,
241,1.00,,
242,1.00,,
243,1.00,,
244,1.00,,
245,0.76,0.20,0.04
246,0.82,0.17,
247,0.82,0.18,
248,1.00,,
249,1.00,,
250,1.00,,
251,1.00,,
252,1.00,,
253,1.00,,
254,1.00,,
255,0.98,0.01,
256,1.00,,
257,1.00,,
258,1.00,,
259,0.96,0.04,0.00
260,0.79,0.21,
261,0.52,0.20,0.28
262,1.00,,
263,1.00,,
264,1.00,,
265,1.00,,
266,1.00,0.00,
267,1.00,,
268,0.97,0.03,
269,1.00,,
270,1.00,,
271,0.86,0.14,
272,1.00,,
273,1.00,,
274,0.99,0.01,
275,1.00,,
276,1.00,,
277,1.00,,
278,0.98,0.02,
279,1.00,,
280,0.62,0.38,
281,1.00,,
282,1.00,0.00,
283,0.84,0.16,0.00
284,1.00,,
285,1.00,,
286,1.00,,
287,1.00,,
288,1.00,,
289,1.00,,
290,0.86,0.14,
291,1.00,,
292,0.81,0.18,0.01
293,1.00,,
294,1.00,,
295,0.61,0.36,0.03
296,1.00,,
297,0.59,0.39,0.02
298,1.00,,
299,1.00,,
300,1.00,,
301,0.57,0.40,0.03
302,1.00,0.00,
303,1.00,,
304,1.00,,
305,0.56,0.44,
306,0.96,0.04,
307,1.00,0.00,
308,0.32,0.68,
309,0.41,0.59,
310,1.00,,
311,0.98,0.02,
312,0.78,0.22,
313,0.94,0.07,
314,1.00,0.00,
315,1.00,,
316,1.00,,
317,1.00,0.00,
318,1.00,,
319,1.00,0.00,
320,1.00,,
321,0.96,0.00,0.04
322,0.88,0.05,0.07
323,1.00,,
324,0.98,0.01,
325,1.00,0.00,
326,1.00,,
327,1.00,,
328,1.00,,
329,1.00,,
330,0.95,0.05,
331,1.00,,
332,1.00,,
333,0.96,0.04,
334,1.00,,
335,1.00,,
336,1.00,,
337,1.00,,
338,1.00,0.00,
339,1.00,,
340,0.92,0.08,
341,1.00,,
342,1.00,0.00,
343,1.00,,
344,0.99,0.01,0.00
345,1.00,,
346,1.00,,
347,1.00,,
348,0.99,0.01,
349,0.86,0.14,
350,0.69,0.31,
351,1.00,,
352,1.00,,
353,1.00,,
354,0.83,0.17,
355,1.00,,
356,1.00,,
357,1.00,,
358,0.86,0.14,
359,0.87,0.13,
360,1.00,,
361,0.64,0.35,0.01
362,1.00,,
363,1.00,,
364,0.61,0.39,
365,1.00,,
366,1.00,,
367,1.00,,
368,1.00,,
369,0.76,0.24,
370,1.00,,
371,1.00,,
372,1.00,,
373,1.00,,
374,0.97,0.03,
375,0.94,0.03,0.03
376,0.96,0.04,0.00
377,1.00,,
378,1.00,,
379,1.00,,
380,0.68,0.32,0.00
381,1.00,0.00,
382,1.00,,
383,0.49,0.51,
384,0.99,0.01,
385,1.00,,
386,1.00,,
387,0.99,0.01,
388,0.69,0.30,0.01
389,1.00,,
390,1.00,0.00,
391,1.00,0.00,
392,1.00,0.00,
393,0.99,0.01,
394,1.00,,
395,1.00,,
396,0.82,0.18,
397,1.00,0.00,
398,0.64,0.36,
399,0.84,0.16,
400,0.97,0.02,0.00
401,1.00,,
402,0.72,0.28,
403,1.00,,
404,0.88,0.12,
405,1.00,,
406,0.99,0.01,
407,1.00,,
408,1.00,,
409,1.00,0.00,
410,1.00,,
411,1.00,,
412,0.79,0.21,
413,1.00,,
414,0.97,0.03,
415,1.00,,
416,1.00,,
417,1.00,,
418,1.00,,
419,1.00,,
420,1.00,,
421,1.00,,
422,1.00,,
423,1.00,,
424,1.00,,
425,0.37,0.63,
426,1.00,,
427,0.97,0.03,
428,1.00,,
429,1.00,,
430,1.00,,
431,1.00,,
432,1.00,,
433,1.00,,
434,0.68,0.32,
435,1.00,,
436,1.00,,
437,1.00,,
438,0.77,0.23,
439,0.73,0.04,0.23
440,0.97,0.03,
441,0.94,0.06,
442,1.00,,
443,1.00,,
444,1.00,,
445,1.00,,
446,0.60,0.40,
447,0.98,0.02,
448,0.91,0.10,
449,1.00,,
450,1.00,,
451,1.00,,
452,1.00,,
453,1.00,,
454,1.00,,
455,1.00,,
456,1.00,,
457,1.00,,
458,1.00,0.00,
459,1.00,,
460,1.00,,
461,1.00,,
462,1.00,,
463,0.99,0.01,0.01
464,1.00,,
465,0.92,0.08,
466,0.78,0.22,
467,1.00,,
468,1.00,,
469,1.00,,
470,1.00,0.00,
471,1.00,,
472,1.00,,
473,0.98,0.02,
474,1.00,,
475,0.79,0.01,0.20
476,1.00,,
477,0.74,0.26,
478,1.00,0.00,
479,0.42,0.01,0.57
480,1.00,,
481,0.97,0.03,
482,0.99,0.01,
483,1.00,,
484,1.00,,
485,1.00,0.00,
486,1.00,,
487,1.00,,
488,0.92,0.08,
489,0.99,0.01,
490,1.00,,
491,0.29,0.40,0.32
492,1.00,,
493,1.00,,
494,0.66,0.34,
495,1.00,,
496,0.94,0.04,0.02
497,1.00,,
498,1.00,,
499,1.00,,
500,1.00,,
501,1.00,,
502,1.00,,
503,1.00,,
504,0.96,0.04,0.00
505,1.00,,
506,1.00,,
507,0.96,0.03,0.01
508,1.00,,
509,0.98,0.01,
510,0.85,0.15,
511,1.00,,
512,1.00,,
513,1.00,,
514,1.00,,
515,1.00,,
516,1.00,,
517,0.60,0.40,
518,1.00,,
519,1.00,,
520,0.87,0.13,
521,1.00,,
522,1.00,,
523,0.56,0.44,
524,0.76,0.24,
525,1.00,,
526,1.00,,
527,0.88,0.12,
528,1.00,,
529,1.00,,
530,0.74,0.01,0.26
531,1.00,,
532,1.00,,
533,1.00,,
534,1.00,,
535,0.95,0.03,0.03
536,0.33,0.68,
537,1.00,,
538,1.00,,
539,1.00,,
540,1.00,,
541,0.99,0.01,
542,1.00,,
543,0.67,0.33,
544,1.00,,
545,1.00,0.00,
546,0.85,0.04,0.11
547,1.00,,
548,0.94,0.06,
549,1.00,,
550,0.81,0.18,
551,1.00,,
552,0.90,0.01,0.09
553,1.00,,
554,1.00,,
555,0.99,0.01,
556,1.00,,
557,0.99,0.01,
558,1.00,,
559,1.00,,
560,1.00,,
561,1.00,,
562,1.00,,
563,0.85,0.15,
564,1.00,,
565,1.00,,
566,0.97,0.03,
567,1.00,,
568,0.46,0.54,
569,1.00,,
570,1.00,,
571,0.96,0.04,
572,1.00,,
573,0.95,0.05,0.00
574,1.00,,
575,1.00,,
576,1.00,,
577,1.00,,
578,1.00,,
579,1.00,,
580,1.00,,
581,1.00,,
582,1.00,,
583,1.00,,
584,1.00,,
585,1.00,0.00,
586,0.99,0.01,
587,1.00,,
588,1.00,,
589,1.00,,
590,0.83,0.17,
591,1.00,,
592,1.00,,
593,1.00,,
594,1.00,,
595,1.00,,
596,1.00,0.00,
597,1.00,,
598,0.90,0.10,
599,1.00,0.00,
600,1.00,,
601,1.00,,
602,0.51,0.49,0.00
603,1.00,,
604,1.00,,
605,1.00,,
606,0.99,0.01,
607,1.00,,
608,1.00,,
609,1.00,,
610,1.00,0.00,
611,0.95,0.05,
612,0.85,0.15,
613,1.00,0.00,
614,1.00,0.00,
615,1.00,,
616,0.91,0.04,0.05
617,1.00,,
618,1.00,,
619,1.00,0.00,
620,1.00,,
621,1.00,,
622,1.00,,
623,1.00,,
624,1.00,,
625,0.99,0.01,
626,1.00,,
627,1.00,0.00,
628,0.50,0.50,
629,1.00,,
630,1.00,,
631,0.76,0.24,
632,1.00,,
633,1.00,,
634,0.56,0.44,
635,1.00,,
636,1.00,,
637,1.00,,
638,1.00,,
639,0.97,0.03,
640,0.97,0.02,0.01
641,0.91,0.09,
642,1.00,,
643,0.70,0.30,
644,1.00,,
645,0.45,0.55,
646,0.96,0.04,
647,1.00,,
648,1.00,,
649,1.00,,
650,1.00,,
651,1.00,,
652,0.81,0.19,
653,0.99,0.01,0.00
654,1.00,,
655,1.00,,
656,1.00,,
657,1.00,,
658,1.00,,
659,1.00,,
660,1.00,,
661,1.00,,
662,0.84,0.16,
663,0.99,0.01,
664,1.00,,
665,1.00,0.00,
666,1.00,,
667,1.00,,
668,1.00,0.00,
669,0.78,0.22,
670,1.00,,
671,1.00,,
672,1.00,,
673,0.99,0.01,
674,1.00,,
675,1.00,,
676,1.00,,
677,1.00,,
678,1.00,,
679,0.98,0.02,
680,1.00,,
681,1.00,,
682,0.65,0.35,
683,1.00,,
684,1.00,0.00,
685,1.00,,
686,1.00,,
687,1.00,,
688,0.99,0.01,0.00
689,1.00,,
690,1.00,,
691,0.59,0.14,0.26
692,1.00,,
693,1.00,,
694,1.00,,
695,1.00,,
696,0.98,0.00,0.01
697,0.28,0.72,
698,1.00,,
699,1.00,,
700,1.00,,
701,0.96,0.01,0.03
702,1.00,,
703,1.00,,
704,1.00,,
705,0.91,0.09,
706,0.75,0.25,
707,1.00,,
708,1.00,,
709,1.00,,
710,1.00,,
711,0.93,0.07,
712,0.97,0.01,0.02
713,0.83,0.17,
714,0.99,0.01,
715,1.00,,
716,0.86,0.14,
717,1.00,,
718,0.98,0.02,
719,1.00,,
720,0.94,0.06,0.00
721,0.33,0.27,0.40
722,1.00,0.00,0.00
723,1.00,,
724,1.00,,
725,0.68,0.33,
726,1.00,,
727,1.00,0.00,
728,1.00,,
729,1.00,,
730,1.00,,
731,1.00,,
732,1.00,0.00,
733,0.54,0.46,
734,0.97,0.03,
735,1.00,,
736,1.00,0.00,
737,1.00,,
738,0.98,0.02,
739,1.00,,
740,1.00,,
741,0.42,0.58,
742,1.00,,
743,1.00,,
744,1.00,,
745,1.00,,
746,1.00,0.00,
747,0.99,0.01,
748,0.97,0.03,
749,0.71,0.01,0.29
750,1.00,,
751,1.00,,
752,1.00,,
753,1.00,,
754,1.00,,
755,1.00,,
756,1.00,,
757,1.00,,
758,1.00,,
759,1.00,,
760,0.79,0.11,0.10
761,1.00,,
762,1.00,,
763,1.00,,
764,1.00,,
765,0.97,0.03,
766,0.57,0.14,0.29
767,1.00,,
768,0.94,0.07,
769,1.00,,
770,1.00,,
771,1.00,,
772,1.00,,
773,0.83,0.17,
774,1.00,,
775,1.00,,
776,1.00,,
777,1.00,,
778,1.00,,
779,1.00,,
780,0.91,0.09,
781,0.44,0.56,
782,0.98,0.02,
783,1.00,,
784,1.00,,
785,0.67,0.33,
786,1.00,,
787,0.94,0.06,
788,0.77,0.23,
789,1.00,,
790,0.97,0.03,
791,1.00,,
792,0.98,0.01,
793,1.00,0.00,0.00
794,1.00,0.00,
795,1.00,,
796,0.99,0.01,
797,0.45,0.55,
798,1.00,,
799,1.00,,
800,0.96,0.04,
801,1.00,,
802,1.00,,
803,1.00,,
804,1.00,,
805,1.00,,
806,1.00,,
807,1.00,0.00,
808,1.00,0.00,0.00
809,1.00,,
810,0.39,0.61,
811,1.00,,
