,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,95,81,61,41,45,99,99,95,73,93,91
1,97,85,61,67,51,99,99,93,99,85,79
2,93,95,57,61,61,99,97,67,69,93,99
3,91,97,75,41,53,99,99,81,91,87,93
4,71,99,99,61,35,99,95,97,99,91,95
5,83,99,65,57,29,97,97,99,95,73,67
6,93,99,63,61,33,99,99,95,99,53,99
7,91,99,55,37,65,35,99,63,83,95,99
8,99,93,89,89,55,99,97,99,99,85,89
9,97,99,51,53,33,99,99,99,99,97,97
