,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
135,1.762,2.144,0.431,0.236,0.160,0.132,0.315,1.979
136,1.305,3.198,0.450,0.226,0.152,0.318,0.333,2.134
137,1.586,1.132,0.382,0.208,0.110,0.493,0.457,2.307
138,1.120,2.213,0.345,0.173,0.128,0.176,0.440,0.573
139,1.485,2.092,0.559,0.226,0.152,0.827,0.254,2.014
140,1.269,3.087,0.582,0.181,0.120,0.185,0.339,1.597
141,1.206,2.048,0.345,0.243,0.116,0.232,0.331,1.726
142,1.101,1.660,0.459,0.215,0.164,0.132,0.471,1.879
143,1.095,2.779,0.486,0.158,0.131,0.169,0.340,1.885
144,1.540,3.090,0.403,0.213,0.184,0.934,0.357,1.213
145,1.265,3.030,0.297,0.188,0.179,0.140,0.567,1.761
146,1.461,1.218,0.555,0.239,0.089,0.150,0.362,1.762
147,1.338,1.604,0.445,0.302,0.110,0.712,0.389,2.079
148,1.519,3.427,0.451,0.221,0.135,0.115,0.403,1.318
149,2.142,2.452,0.502,0.229,0.108,0.178,0.268,2.301
150,1.387,3.252,0.315,0.187,0.104,0.195,0.365,2.114
151,1.594,1.818,0.273,0.220,0.121,0.178,0.312,1.914
152,1.646,2.458,0.468,0.184,0.130,0.179,0.311,2.435
153,1.370,3.239,0.443,0.226,0.136,0.358,0.510,1.773
154,1.429,1.573,0.289,0.195,0.149,0.113,0.426,2.149
155,1.208,2.540,0.355,0.185,0.129,0.168,0.348,2.277
156,1.152,2.695,0.485,0.228,0.143,0.917,0.300,1.978
157,1.885,2.999,0.375,0.159,0.138,0.165,0.480,2.082
158,1.201,2.940,0.376,0.203,0.152,1.511,0.281,1.946
159,1.062,1.729,0.320,0.235,0.115,0.775,0.342,1.745
160,1.371,2.127,0.393,0.160,0.136,1.146,0.559,1.955
161,1.760,3.047,0.374,0.193,0.125,0.132,0.402,1.992
162,1.239,2.373,0.442,0.145,0.152,0.126,0.395,1.646
163,1.232,2.571,0.305,0.230,0.133,0.130,0.295,1.512
164,1.460,2.713,0.370,0.210,0.130,0.351,0.441,1.374
165,1.551,2.801,0.469,0.227,0.170,1.863,0.339,2.660
166,1.644,2.261,0.421,0.198,0.161,0.133,0.481,1.946
167,2.146,2.663,0.463,0.182,0.118,0.276,0.484,1.881
168,1.096,1.445,0.242,0.218,0.093,0.178,0.345,1.615
169,0.870,2.965,0.354,0.128,0.154,0.119,0.312,2.089
170,1.453,3.227,0.432,0.222,0.068,0.964,0.308,1.605
171,1.532,3.001,0.585,0.207,0.119,0.939,0.327,2.310
172,1.373,2.597,0.445,0.205,0.123,0.633,0.599,1.655
173,1.343,2.363,0.441,0.283,0.192,0.124,0.267,2.510
174,1.216,1.902,0.353,0.262,0.127,0.119,0.283,2.133
175,1.462,2.870,0.410,0.255,0.141,0.452,0.327,2.198
176,1.045,2.798,0.401,0.156,0.154,0.145,0.405,1.860
177,1.359,3.147,0.407,0.202,0.155,1.149,0.316,2.043
178,0.502,3.115,0.530,0.296,0.097,0.571,0.320,2.161
179,1.063,1.038,0.390,0.154,0.104,1.124,0.383,1.549
180,1.490,2.030,0.566,0.261,0.096,0.335,0.350,1.866
181,1.322,2.954,0.363,0.225,0.126,1.124,0.462,1.445
182,1.361,3.033,0.460,0.219,0.147,0.124,0.298,1.463
183,1.406,2.117,0.478,0.181,0.095,0.576,0.288,1.906
184,1.320,2.675,0.362,0.174,0.137,0.121,0.407,1.891
185,1.316,2.061,0.538,0.221,0.104,0.165,0.169,1.656
186,1.196,1.813,0.363,0.241,0.107,0.125,0.561,2.042
187,1.304,2.174,0.408,0.273,0.165,0.176,0.453,1.721
188,1.442,3.141,0.493,0.193,0.127,0.137,0.325,1.413
189,1.092,2.557,0.358,0.232,0.109,0.983,0.373,1.546
190,1.698,1.295,0.378,0.223,0.162,1.491,0.497,2.147
191,1.467,1.582,0.469,0.209,0.122,0.877,0.534,1.659
192,1.490,1.346,0.389,0.216,0.127,0.217,0.373,2.012
193,1.372,2.028,0.464,0.211,0.147,0.347,0.382,2.456
194,0.939,1.229,0.273,0.195,0.147,0.102,0.471,1.374
195,1.799,2.885,0.388,0.167,0.151,0.111,0.308,1.828
196,1.218,2.987,0.454,0.183,0.151,0.602,0.453,1.049
197,1.245,2.838,0.541,0.242,0.159,0.120,0.551,1.671
198,1.381,2.520,0.340,0.221,0.161,0.122,0.364,2.047
199,1.446,2.658,0.314,0.197,0.128,1.190,0.363,1.763
