,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.61,1.79,0.28,3.83,2.15,0.69,0.21,5.59
DCC_joint,,2.61,,1.01,2.69,2.25,0.48,3.10,4.22,6.29
DCC_bivariate_loop,,1.79,1.01,,1.70,2.81,0.47,1.66,2.76,5.74
SW_cross_validated,,0.28,2.69,1.70,,4.07,2.12,0.43,0.60,6.37
SW_15,,3.83,2.25,2.81,4.07,,2.38,4.74,5.64,2.10
SW_30,,2.15,0.48,0.47,2.12,2.38,,2.21,3.29,5.29
SW_60,,0.69,3.10,1.66,0.43,4.74,2.21,,1.30,9.03
SW_120,,0.21,4.22,2.76,0.60,5.64,3.29,1.30,,9.52
sFC,,5.59,6.29,5.74,6.37,2.10,5.29,9.03,9.52,
