,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.2296,0.0000,0.0002,0.0142,0.0445,1.
DCC_joint,nan,0.88,-,1.,0.0004,0.0000,0.0000,0.0000,0.0001,1.
DCC_bivariate_loop,nan,0.4846,-0.7149,-,0.0013,0.0000,0.0000,0.0000,0.0003,1.
SW_cross_validated,nan,-3.0855,-6.0082,-5.4478,-,0.0000,0.0248,1.,1.,0.0073
SW_15,nan,-10.4172,-21.6719,-20.8807,-10.0716,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-6.2715,-13.0465,-12.3147,-4.0883,7.7977,-,1.,1.,0.0000
SW_60,nan,-4.3395,-7.7283,-7.1911,-1.6945,7.5436,1.9256,-,1.,0.0002
SW_120,nan,-3.8266,-6.6308,-6.1342,-1.1424,7.479,2.3053,0.4445,-,0.0014
sFC,nan,0.2483,-0.9568,-0.3448,4.6427,17.1088,10.1611,6.2791,5.4023,-
