,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.54,3.56,-0.16,8.68,4.88,1.80,0.56,-3.06
DCC_joint,,3.54,,0.04,-3.86,7.15,1.74,-2.51,-4.19,-8.28
DCC_bivariate_loop,,3.56,0.04,,-3.88,7.06,1.69,-2.55,-4.21,-8.29
SW_cross_validated,,-0.16,-3.86,-3.88,,9.23,5.26,2.07,0.78,-2.96
SW_15,,8.68,7.15,7.06,9.23,,-5.65,-10.47,-12.29,-15.42
SW_30,,4.88,1.74,1.69,5.26,-5.65,,-4.48,-6.22,-10.17
SW_60,,1.80,-2.51,-2.55,2.07,-10.47,-4.48,,-1.77,-6.31
SW_120,,0.56,-4.19,-4.21,0.78,-12.29,-6.22,-1.77,,-4.74
sFC,,-3.06,-8.28,-8.29,-2.96,-15.42,-10.17,-6.31,-4.74,
