,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.82,-1.45,3.50,7.84,1.03,-2.73,2.01,-1.26
DCC_joint,,0.82,,-2.73,3.37,8.09,0.53,-3.58,1.58,-3.23
DCC_bivariate_loop,,-1.45,-2.73,,5.38,9.39,2.21,-1.80,3.54,0.64
SW_cross_validated,,3.50,3.37,5.38,,5.34,-1.67,-5.41,-1.22,-6.33
SW_15,,7.84,8.09,9.39,5.34,,-5.82,-8.84,-5.96,-10.19
SW_30,,1.03,0.53,2.21,-1.67,-5.82,,-3.22,0.63,-2.11
SW_60,,-2.73,-3.58,-1.80,-5.41,-8.84,-3.22,,4.21,2.35
SW_120,,2.01,1.58,3.54,-1.22,-5.96,0.63,4.21,,-3.77
sFC,,-1.26,-3.23,0.64,-6.33,-10.19,-2.11,2.35,-3.77,
