,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.88,-0.48,3.09,10.42,6.27,4.34,3.83,-0.25
DCC_joint,,-0.88,,0.71,6.01,21.67,13.05,7.73,6.63,0.96
DCC_bivariate_loop,,-0.48,0.71,,5.45,20.88,12.31,7.19,6.13,0.34
SW_cross_validated,,3.09,6.01,5.45,,10.07,4.09,1.69,1.14,-4.64
SW_15,,10.42,21.67,20.88,10.07,,-7.80,-7.54,-7.48,-17.11
SW_30,,6.27,13.05,12.31,4.09,-7.80,,-1.93,-2.31,-10.16
SW_60,,4.34,7.73,7.19,1.69,-7.54,-1.93,,-0.44,-6.28
SW_120,,3.83,6.63,6.13,1.14,-7.48,-2.31,-0.44,,-5.40
sFC,,-0.25,0.96,0.34,-4.64,-17.11,-10.16,-6.28,-5.40,
