,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.69,4.40,-0.10,9.65,3.84,0.11,-0.11,19.61
DCC_joint,,4.69,,-0.84,-4.85,2.70,-1.57,-4.25,-4.51,8.59
DCC_bivariate_loop,,4.40,-0.84,,-4.59,4.26,-0.80,-3.87,-4.18,12.00
SW_cross_validated,,-0.10,-4.85,-4.59,,10.02,4.03,0.20,-0.02,20.60
SW_15,,9.65,2.70,4.26,10.02,,-5.50,-8.35,-8.83,8.99
SW_30,,3.84,-1.57,-0.80,4.03,-5.50,,-3.32,-3.63,14.52
SW_60,,0.11,-4.25,-3.87,0.20,-8.35,-3.32,,-0.21,16.11
SW_120,,-0.11,-4.51,-4.18,-0.02,-8.83,-3.63,-0.21,,17.02
sFC,,19.61,8.59,12.00,20.60,8.99,14.52,16.11,17.02,
