,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.39,0.22,1.38,4.66,2.80,1.94,1.71,0.11
DCC_joint,,0.39,,0.32,2.69,9.69,5.83,3.46,2.97,0.43
DCC_bivariate_loop,,0.22,0.32,,2.44,9.34,5.51,3.22,2.74,0.15
SW_cross_validated,,1.38,2.69,2.44,,4.50,1.83,0.76,0.51,2.08
SW_15,,4.66,9.69,9.34,4.50,,3.49,3.37,3.34,7.65
SW_30,,2.80,5.83,5.51,1.83,3.49,,0.86,1.03,4.54
SW_60,,1.94,3.46,3.22,0.76,3.37,0.86,,0.20,2.81
SW_120,,1.71,2.97,2.74,0.51,3.34,1.03,0.20,,2.42
sFC,,0.11,0.43,0.15,2.08,7.65,4.54,2.81,2.42,
