,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.66,0.10,0.99,0.84,0.32,0.56,1.68,2.18
DCC_joint,,1.66,,4.42,0.28,1.82,4.22,4.50,0.19,2.30
DCC_bivariate_loop,,0.10,4.42,,1.25,1.62,0.85,1.29,3.81,6.78
SW_cross_validated,,0.99,0.28,1.25,,0.47,1.61,1.83,0.34,0.78
SW_15,,0.84,1.82,1.62,0.47,,2.13,2.48,1.73,3.26
SW_30,,0.32,4.22,0.85,1.61,2.13,,0.41,3.89,5.67
SW_60,,0.56,4.50,1.29,1.83,2.48,0.41,,4.18,5.87
SW_120,,1.68,0.19,3.81,0.34,1.73,3.89,4.18,,1.29
sFC,,2.18,2.30,6.78,0.78,3.26,5.67,5.87,1.29,
