,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.039,0.026,0.053,0.062,0.042,0.168,0.089,0.043,0.019,0.015,0.034,0.054
SVWP,0.023,0.023,0.058,0.040,0.050,0.171,0.010,0.010,0.019,0.009,0.036,0.041
DCC_joint,0.041,0.029,0.032,0.026,0.047,0.027,0.024,0.022,0.017,0.017,0.037,0.029
SW_cross_validated,0.062,0.049,0.045,0.068,0.049,0.048,0.080,0.059,0.025,0.022,0.030,0.049
SW_15,0.032,0.021,0.032,0.022,0.039,0.034,0.030,0.022,0.030,0.032,0.050,0.031
SW_30,0.045,0.023,0.036,0.033,0.027,0.034,0.030,0.027,0.026,0.035,0.051,0.033
SW_60,0.050,0.027,0.028,0.034,0.018,0.022,0.010,0.015,0.020,0.027,0.039,0.026
SW_120,0.063,0.029,0.021,0.019,0.013,0.021,0.013,0.024,0.016,0.033,0.033,0.026
sFC,0.027,0.029,0.008,0.003,0.005,0.003,0.011,0.012,0.011,0.011,0.011,0.012
