,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.028,0.019,0.037,0.044,0.030,0.119,0.063,0.030,0.014,0.010,0.024,0.038
SVWP,0.016,0.016,0.041,0.028,0.035,0.121,0.007,0.007,0.013,0.007,0.025,0.029
DCC_joint,0.029,0.020,0.022,0.018,0.033,0.019,0.017,0.015,0.012,0.012,0.026,0.020
SW_cross_validated,0.044,0.034,0.032,0.048,0.035,0.034,0.056,0.041,0.017,0.016,0.021,0.034
SW_15,0.023,0.015,0.023,0.016,0.027,0.024,0.021,0.015,0.021,0.023,0.035,0.022
SW_30,0.032,0.016,0.025,0.023,0.019,0.024,0.021,0.019,0.019,0.025,0.036,0.024
SW_60,0.036,0.019,0.020,0.024,0.012,0.016,0.007,0.011,0.014,0.019,0.027,0.019
SW_120,0.045,0.021,0.014,0.014,0.009,0.015,0.009,0.017,0.011,0.023,0.023,0.018
sFC,0.019,0.020,0.005,0.002,0.003,0.002,0.008,0.009,0.008,0.008,0.008,0.008
