,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,29.52,22.53,19.37,18.32,20.28,33.51,0.44
DCC_bivariate_loop,,,29.52,,2.62,2.21,0.20,0.83,0.80,29.60
SW_cross_validated,,,22.53,2.62,,0.16,2.18,2.88,2.06,22.60
SW_15,,,19.37,2.21,0.16,,1.93,2.57,1.67,19.43
SW_30,,,18.32,0.20,2.18,1.93,,0.51,0.78,18.37
SW_60,,,20.28,0.83,2.88,2.57,0.51,,1.47,20.33
SW_120,,,33.51,0.80,2.06,1.67,0.78,1.47,,33.62
sFC,,,0.44,29.60,22.60,19.43,18.37,20.33,33.62,
